depth,T_ice
0.12582971,-0.68359375
0.28274766,-2.2340088
0.4285788,-1.6508484
0.5724977,-0.4864502
0.70632327,0.0
0.83698785,0.0
0.97119,0.0
1.111527,-0.83636475
1.4350954,-2.0032349
1.5719609,-3.1490173
1.7054002,-3.8253174
1.8285602,-4.451294
1.9500684,-5.031372
2.0708706,-5.577118
2.1944592,-6.090973
2.3092978,-6.566864
2.4949448,-7.1137695
2.7197783,-7.6976624
2.8543139,-8.111542
2.9834414,-8.406738
3.24269,-8.723267
3.3878028,-8.972076
3.5124187,-9.145935
3.776344,-9.370331
4.0540967,-9.597229
4.307511,-9.75705
4.4177856,-9.839935
4.6266737,-9.895233
4.7553177,-9.934265
5.2329903,-9.995483
5.656783,-10.018677
6.238524,-10.005493
6.3316264,-9.97699
6.42504,-9.967621
6.5180683,-9.957886
6.6116357,-9.947876
6.8090205,-9.932495
6.901308,-9.916962
7.1899843,-9.901276
7.3430333,-9.88559
7.5833607,-9.870636
8.010422,-9.849365
8.161911,-9.837463
8.2825775,-9.832581
8.722175,-9.8246155
9.608621,-9.821655
9.755705,-9.849243
9.993648,-9.860107
10.091302,-9.873291
10.195807,-9.882324
10.2967415,-9.891968
10.6994295,-9.915924
10.909278,-9.951752
11.009385,-9.972137
11.104027,-9.985809
11.392635,-10.013489
11.636312,-10.052612
11.737655,-10.078369
11.837811,-10.095093
12.023043,-10.119904
12.116565,-10.145203
12.21414,-10.162415
15.787377,-10.446838
16.363836,-10.761505
18.045408,-10.913239
19.88518,-11.100891
20.524853,-11.20694
24.189182,-11.362549
25.222538,-11.447174
26.348757,-11.476898
28.470425,-11.509399
29.282171,-11.526855
29.722595,-11.533173
29.866997,-11.535797
37.106613,-11.564941
40.613113,-11.578857
43.94397,-11.5867
47.3055,-11.594421
50.736214,-11.6015625
54.670483,-11.607025
58.103535,-11.608154
61.2671,-11.604462
64.6341,-11.595642
68.24118,-11.579681
72.077736,-11.554565
75.19736,-11.522827
78.31403,-11.488251
81.15767,-11.449799
84.00107,-11.408752
87.46128,-11.358398
92.32842,-11.286621
94.92526,-11.214569
97.522026,-11.161407
100.235344,-11.105194
102.9486,-11.046082
105.77295,-10.984558
108.59688,-10.920898
111.556175,-10.85379
114.5726,-10.783661
117.68287,-10.711487
