depth,density_bulk
0.3785983,422.07425
0.52705765,340.7672
0.81466913,347.7006
0.956597,352.841
1.0970975,356.0075
1.2951195,381.8793
1.54853,511.9909
1.6943455,450.19122
1.8308922,437.61987
1.9629273,443.4207
2.0970871,470.93423
2.2252123,458.06818
2.5057805,464.0167
2.7587097,604.6916
2.9102361,548.4334
3.0486355,520.6781
3.1701415,476.94608
3.2924542,486.2575
3.5594115,579.77277
3.6916997,528.68567
3.9363055,504.93893
4.053108,490.43005
4.161434,461.94183
4.2694707,463.54822
4.3775835,465.16907
4.690998,576.9593
4.807137,514.06354
4.923781,518.8805
5.0374312,513.08954
5.256079,500.50336
5.4941745,530.598
5.696392,546.7532
6.506763,494.6893
6.6484103,671.6715
6.7761703,591.28107
6.8771224,511.9311
6.976017,506.17914
7.365106,623.5611
7.464366,519.5099
7.561703,514.44525
7.658693,515.51685
8.006681,580.6309
8.102778,521.0937
8.198538,522.1187
8.2942505,523.1137
8.390826,524.0942
8.486667,525.0662
8.657413,576.79175
8.752817,530.4522
8.847828,528.9682
8.942406,529.91394
9.036672,530.838
9.130747,531.7454
9.316601,536.73505
9.501245,543.54913
9.684392,675.5548
9.797315,603.1411
10.30938,577.0336
10.560821,635.5153
10.835512,548.2214
11.149579,559.48645
11.342243,673.45416
12.072106,597.36993
12.950092,660.92737
13.62022,598.6272
14.3663025,628.34143
15.431162,598.9197
16.198524,671.15576
17.924639,610.6416
19.593245,643.494
20.44662,663.1333
21.27147,701.7737
26.959166,662.11475
27.966875,644.9245
30.885757,653.6211
31.173918,694.4833
31.500893,657.3551
31.843042,673.5937
33.490967,662.68134
39.373867,688.49646
44.27705,691.6636
48.06905,705.752
53.905373,709.8101
58.106396,716.8102
61.446728,729.72705
64.78391,730.41406
68.43239,743.59985
72.333626,747.0897
76.48331,754.17255
80.76956,783.43994
84.174225,806.9457
87.57745,807.2857
92.44206,819.78204
97.63658,820.749
100.36317,821.2473
105.86343,854.8327
108.72585,861.49506
111.67661,876.1223
114.627144,876.18964
117.71722,876.3053
