depth,dgrain
0.20400722,0.8130966
0.37519383,1.2298666
0.541408,1.2893363
0.66328233,1.3481938
0.8105044,1.6837817
0.94728065,1.6790197
1.0529523,1.7123892
1.1514169,1.7077074
1.2905383,1.844481
1.4416847,1.8386981
1.5221021,1.9679978
1.6026962,1.9702762
1.7441581,2.069829
1.884637,2.0739932
2.0964646,2.1810431
2.2718124,2.1831534
2.487272,2.1650422
2.8001258,2.165625
3.015318,2.1533523
3.3334398,2.1586938
3.561879,2.23233
3.751087,2.2373347
3.8742616,2.2659328
3.9896855,2.3096457
4.0985856,2.3903213
4.2201204,2.4102824
4.34744,2.402579
4.6530814,2.4673946
4.8072577,2.5369911
4.9316397,2.539202
5.0644407,2.585227
5.2912226,2.6632164
5.4709983,2.6740224
5.6459193,2.6666112
5.7757764,2.6725492
5.9201274,2.6614256
6.1278787,2.6630838
6.6692605,2.6905751
6.903258,2.7089357
7.1221375,2.728118
7.2399764,2.811892
7.3469787,2.827121
7.469655,2.8222833
7.6127896,2.8629112
7.748202,2.8600984
7.963013,2.9104712
8.240333,2.9594858
8.446002,2.9955294
8.656742,2.9881246
8.815652,2.97334
9.033707,2.9595082
9.3333,2.9460697
9.559344,2.9433284
10.059264,2.948238
10.336997,2.9705646
10.614731,2.9948688
10.836917,3.006605
11.11965,3.1559746
11.523252,3.153847
11.739772,3.163212
12.451658,3.2357218
12.815599,3.2497845
13.231421,3.271246
13.703901,3.2886643
14.2379265,3.3166943
14.529657,3.3264437
14.838608,3.3626847
15.165556,3.3885145
15.511278,3.3862727
15.87633,3.3826969
16.261492,3.3826473
16.667425,3.372348
17.094913,3.363816
17.54473,3.363816
18.017542,3.363816
18.51424,3.363816
19.03549,3.363816
19.58229,3.363816
20.15531,3.363816
20.755325,3.363816
21.383224,3.363816
22.039896,3.363816
22.72623,3.363816
23.443115,3.363816
25.50606,3.363816
27.569002,3.363816
30.946674,3.363816
33.512028,3.363816
35.669376,3.363816
38.11076,3.363816
40.730675,3.363816
43.539555,3.363816
46.54763,3.363816
49.765335,3.363816
53.203007,3.363816
56.87097,3.363816
58.825325,3.363816
60.77968,3.363816
62.859512,3.363816
64.93935,3.363816
