depth,snic
0.15885313,0.0
0.3679579,0.005942267
0.5257422,0.00035753948
0.67881286,0.0
0.82919496,0.0
0.97781026,0.0
1.1246554,0.0
1.2703747,0.0
1.415432,0.0
1.5601438,0.0
1.703126,0.0
1.8451072,0.0
1.985398,0.0
2.1235955,0.0
2.2601624,0.0
2.3957145,0.0
2.5294929,0.0
2.662491,0.0
2.9224327,0.00061206607
3.0513465,0.0
3.1788855,0.0
3.3053691,0.0
3.4309487,0.0
3.6312401,0.0054811197
3.7662432,0.0001668355
3.8875582,0.0
4.0085015,0.0
4.128058,0.0
4.247546,0.0
4.366318,0.0
4.483985,0.0
4.601834,0.0
4.718137,0.0
4.906216,0.00011521414
5.0208917,0.0
5.1350203,0.0
5.2492847,0.0
5.3628683,0.0
5.475335,0.0
5.5872197,0.0
5.699765,0.0
5.810585,0.0
5.921451,0.0
6.031854,0.0
6.141415,0.0
6.250471,0.0
6.3596845,0.0
6.468139,0.0
6.5766745,0.0
6.684803,0.0
6.792066,0.0
6.949382,0.0067232666
7.0557923,0.0
7.161815,0.0
7.2674394,0.0
7.3731837,0.0
7.4782925,0.0
7.5829816,0.0
7.68747,0.0
7.7920957,0.0
7.895891,0.0
22.808075,0.03669886
22.93325,0.0067295553
24.394655,0.00015343975
24.559261,0.0027587782
24.642057,0.0
24.973482,0.0
25.221876,0.0
25.46893,0.0
26.289122,0.0
26.45261,0.0
26.697506,0.0
26.942003,0.0
27.26739,0.0
27.830448,0.0
28.255964,0.0
29.525545,0.0
30.76058,0.0
32.36398,0.0
34.419983,0.0
37.00143,0.0
38.512947,0.0
40.184692,0.0
42.026688,0.0
44.049156,0.0
54.85852,0.0
58.51997,0.0
65.2528,0.0
68.92627,0.0
72.86703,0.0
76.90412,0.0
81.233185,0.0
85.6518,0.0
90.38206,0.0
95.44023,0.0
100.604,0.0
104.76666,0.0
108.929146,0.0
114.90839,0.0
118.03964,0.0
