depth,snowc
0.10888084,0.00041122176
0.19567247,0.0
0.2824641,0.0
0.36925572,0.0
0.45604733,0.0
0.54283893,0.0
0.62963057,0.0
0.7164222,0.0
0.80321383,0.0
0.89000547,0.0
0.9767971,0.0
1.0635887,0.0
1.1503804,0.0
1.2371719,0.0
1.3239635,0.0
1.4107552,0.0
1.4975468,0.0
1.5843384,0.0
1.6711301,0.0
1.7579217,0.0
1.8447133,0.0
1.931505,0.0
2.0182965,0.0
2.1050882,0.0
2.1918797,0.0
2.2786715,0.0
2.365463,0.0
2.4522548,0.0
2.5390463,0.0
2.6258378,0.0
2.7126296,0.0
2.799421,0.0
2.8862128,0.0
2.9730043,0.0
3.059796,0.0
3.1465876,0.0
3.2333794,0.0
3.3201709,0.0
3.4069626,0.0
3.4937541,0.0
3.5805457,0.0
3.6673374,0.0
3.754129,0.0
3.8409207,0.0
3.9277122,0.0
4.014504,0.0
4.1012955,0.0
4.188087,0.0
4.274879,0.0
4.3616705,0.0
4.448462,0.0
4.5352535,0.0
4.622045,0.0
4.708837,0.0
4.7956285,0.0
4.88242,0.0
4.9692116,0.0
5.0560036,0.0
5.142795,0.0
5.2295866,0.0
5.316378,0.0
5.4031696,0.0
5.4899616,0.0
5.576753,0.0
5.750336,0.0
5.9239197,0.0
6.0975027,0.0
6.271086,0.0
6.4446692,0.0
6.6182528,0.0
6.9654193,0.0
7.3125854,0.0
7.659752,0.0
8.006919,0.0
8.354085,0.0
8.701252,0.0
9.395584,0.0
10.089917,0.0
10.78425,0.0
11.478583,0.0
12.172916,0.0
12.8672495,0.0
13.908749,0.0
14.950249,0.0
15.991748,0.0
17.033247,0.0
18.421913,0.0
20.504911,0.0
22.587912,0.0
25.365244,0.0
28.142574,0.0
30.919907,0.0
33.69724,0.0
36.47457,0.0
39.251904,0.0
42.029236,0.0
44.80657,0.0
47.5839,0.0
50.36123,0.0
53.13856,0.0
