depth,dgrain
0.07201336,3.3446727
0.14725545,3.363816
0.22249754,3.363816
0.29773962,3.363816
0.37298173,3.363816
0.4482238,3.363816
0.5234659,3.363816
0.598708,3.363816
0.6739501,3.363816
0.7491922,3.363816
0.8244342,3.363816
0.8996763,3.363816
0.9749184,3.363816
1.0501605,3.363816
1.1254026,3.363816
1.2006447,3.363816
1.2758868,3.363816
1.3511288,3.363816
1.426371,3.363816
1.501613,3.363816
1.5768552,3.363816
1.6520972,3.363816
1.7273393,3.363816
1.8025814,3.363816
1.8778235,3.363816
1.9530655,3.363816
2.0283077,3.363816
2.1035497,3.363816
2.1787918,3.363816
2.254034,3.363816
2.329276,3.363816
2.407026,3.363816
2.484776,3.363816
2.562526,3.363816
2.6402762,3.363816
2.7180262,3.363816
2.7957761,3.363816
2.873526,3.363816
2.951276,3.363816
3.0290263,3.363816
3.1067762,3.363816
3.1845262,3.363816
3.2622762,3.363816
3.3400264,3.363816
3.4177763,3.363816
3.4955263,3.363816
3.5732763,3.363816
3.6510262,3.363816
3.7287765,3.363816
3.8065264,3.363816
3.8842764,3.363816
3.9620264,3.363816
4.0397763,3.363816
4.1175265,3.363816
4.1952763,3.363816
4.2730265,3.363816
4.3507767,3.363816
4.4285264,3.363816
4.5062766,3.363816
4.5840263,3.363816
4.6617765,3.363816
4.8172765,3.363816
4.977909,3.363816
5.1385417,3.363816
5.2991743,3.363816
5.459807,3.363816
5.6204395,3.363816
5.781072,3.363816
6.102337,3.363816
6.423602,3.363816
6.7448673,3.363816
7.066132,3.363816
7.3873973,3.363816
7.719161,3.363816
8.050924,3.363816
8.714451,3.363816
9.377978,3.363816
10.041505,3.363816
10.726495,3.363816
11.411485,3.363816
12.781465,3.363816
13.853043,3.363816
14.924621,3.363816
15.996199,3.363816
17.067778,3.363816
18.549273,3.363816
20.030767,3.363816
22.171614,3.363816
24.312458,3.363816
27.08979,2.231202
29.867123,2.231202
32.644455,2.231202
35.421787,2.231202
38.19912,2.231202
40.976448,2.231202
43.75378,2.231202
46.531113,2.231202
49.308445,2.231202
52.085777,2.231202
54.86311,2.231202
