depth,T_ice
0.10071572,0.0
0.21254738,0.0
0.31367046,0.0
0.38897747,0.0
0.46307275,0.0
0.55087394,0.0
0.6385852,0.0
0.8056416,0.0
0.92019856,0.0
1.0527923,0.0
1.2070707,0.0
1.3613468,0.0
1.5737056,0.0
1.7860637,0.0
2.0356443,0.0
2.2852247,0.0
2.5399456,0.0
2.7946665,0.0
3.2935114,0.0
3.79994,0.0
4.371145,0.0
4.95896,0.0
5.542222,0.0
6.192299,-0.04296875
6.2478456,-0.33322144
6.3033924,-0.39138794
6.3589387,-0.45684814
6.470032,-0.5652466
6.5811253,-0.7319031
6.636672,-0.86535645
6.692219,-0.95532227
6.7477655,-1.045227
6.8090754,-1.138855
6.8703856,-1.2351685
6.9463406,-1.340271
7.0222955,-1.452301
7.1150603,-1.5718079
7.2078247,-1.6969299
7.3146315,-1.8254395
7.4316025,-1.9627991
7.559362,-2.1064453
7.6289587,-2.2174988
7.698555,-2.29422
7.774199,-2.3727112
7.8498435,-2.4527588
8.013908,-2.5769653
8.191451,-2.7459412
8.287319,-2.8738403
8.486523,-3.0073242
8.589858,-3.1339722
8.812216,-3.2643433
9.051038,-3.4300232
9.307115,-3.5857239
9.58126,-3.7275696
9.874304,-3.852234
10.187095,-3.9572754
10.520502,-4.041443
10.875411,-4.104767
11.2527275,-4.148712
11.653375,-4.1759033
12.078297,-4.190033
12.528453,-4.1953125
13.004823,-4.196045
13.508408,-4.196289
14.040221,-4.1993713
14.601302,-4.2078857
15.192703,-4.2236023
15.815498,-4.247406
16.47078,-4.2796326
17.159657,-4.3201294
17.883257,-4.3683167
18.642733,-4.4234314
19.439249,-4.4845886
20.273987,-4.5508423
21.148155,-4.621338
22.062975,-4.6952515
24.607038,-4.837219
27.151104,-5.036682
29.238363,-5.2101746
32.32286,-5.3973083
35.128277,-5.5994873
38.142727,-5.789093
41.381138,-5.9815063
44.052578,-6.153778
46.724014,-6.304352
48.656773,-6.431183
50.589527,-6.536682
52.660397,-6.645508
54.731262,-6.758148
56.928577,-6.8747864
59.12589,-6.995941
61.45525,-7.122162
63.862995,-7.2560425
66.351,-7.396454
68.92112,-7.5437317
71.575226,-7.69812
74.315186,-7.8597107
77.14287,-8.028503
80.06013,-8.204376
83.06885,-8.387024
