depth,density_bulk
0.120335944,607.1261
0.26063707,609.4042
0.39839587,710.4501
0.4902092,712.75024
0.58198637,712.7468
0.7540891,707.26416
0.87477136,815.00616
1.0125945,809.62885
1.1786238,821.70294
1.3467944,824.95825
1.4322565,827.8012
1.525516,834.225
1.7927465,861.4379
2.1085699,870.0717
2.424388,870.0863
2.740959,870.44476
3.0575225,870.4654
3.3838787,895.26294
3.7102342,895.26434
4.3635483,895.26886
5.0178547,895.2793
5.679387,895.3348
6.545881,895.33307
7.1585207,895.7503
7.8484354,896.27576
7.903982,900.0
7.959529,900.0
8.070622,900.0
8.153942,900.0
8.237262,900.0
8.292809,900.0
8.348355,900.0
8.403902,900.0
8.459449,900.0
8.514996,900.0
8.626088,900.0
8.681635,900.0
8.848275,900.0
8.937359,900.0
9.026442,900.0
9.178351,900.0
9.363881,900.0
9.587659,900.0
9.715419,900.0
9.854611,900.0
10.005899,900.0
10.169965,900.0
10.347507,900.0
10.546711,900.0
10.745914,900.0
10.968272,900.0
11.207093,900.0
11.463171,900.0
11.737316,900.0
12.03036,900.0
12.343151,900.0
12.6765585,900.0
13.031467,900.0
13.408784,900.0
13.809431,900.0
14.234353,900.0
14.684508,900.0
15.160879,900.0
15.664463,900.0
16.196278,900.0
16.757359,900.0
17.348759,900.0
17.971554,900.0
18.626835,900.0
19.315712,900.0
20.039314,900.0
20.79879,900.0
21.595304,900.0
22.430044,900.0
23.304213,900.0
25.272831,900.0
27.241451,900.0
29.30716,900.0
31.394419,900.0
34.478916,900.0
37.284332,900.0
40.298782,900.0
43.537197,900.0
46.208633,900.0
48.88007,900.0
50.812828,900.0
52.745583,900.0
54.816452,900.0
56.887318,900.0
59.02911,900.0
61.281948,900.0
63.611305,900.0
66.01905,900.0
68.50706,900.0
71.07717,900.0
73.731285,900.0
76.471245,900.0
79.29892,900.0
82.21619,900.0
85.22491,900.0
