depth,density_bulk
0.15758464,318.52716
0.31274277,324.0953
0.46636453,328.73447
0.6168452,332.55847
0.76714885,335.8312
0.914918,338.87494
1.0612308,341.96936
1.206576,345.40897
1.3498008,349.5157
1.4910158,354.87186
1.6300031,360.27902
1.7684526,365.0874
1.9038929,369.3265
2.0391707,373.10678
2.172008,376.56854
2.3041933,379.77692
2.4351091,382.83652
2.5647292,385.86987
2.780602,391.27545
2.908362,395.6881
3.0348582,399.12582
3.249388,403.41437
3.372808,407.2401
3.495548,409.8382
3.6182213,412.33014
3.7401004,414.79208
3.9578946,422.72668
4.0768,422.7758
4.1947107,425.46582
4.312059,427.937
4.428915,430.2528
4.5446277,432.44626
4.6597056,434.53226
4.774298,436.54358
4.8884063,438.50568
5.1057734,445.22864
5.3288627,445.62677
5.4408135,448.70834
5.5518136,450.6353
5.662382,452.45215
5.7739887,454.193
5.884688,455.86978
5.994082,457.48697
6.103611,459.07648
6.212307,460.6409
6.320797,462.1766
6.4288564,463.71848
6.536537,465.2631
6.7384915,473.25174
6.8450413,469.7973
6.952557,471.29437
7.0585656,472.72876
7.165546,474.1056
7.272514,475.4423
7.377772,476.72696
7.4836936,477.97287
7.5895576,479.194
7.6942534,480.38116
7.7988987,481.54315
7.9028335,482.69104
8.211782,490.3099
8.314763,487.5144
8.417715,488.67487
8.519794,489.79144
8.621729,490.88455
8.723847,491.98325
8.825447,493.12442
8.926606,494.2706
9.028306,495.38403
9.129326,496.4621
9.229875,497.50623
9.330229,498.52313
20.464497,551.83484
28.204638,577.8235
33.178432,613.2813
33.41802,625.97864
33.73702,626.8584
34.611664,628.72675
35.419968,631.3128
36.05109,633.51074
36.808937,635.6037
38.16507,638.6809
42.695015,648.89777
44.65787,655.7284
47.803265,660.1344
53.79317,669.9004
57.425648,680.28705
61.768696,693.3697
66.09433,696.1604
72.94392,711.73016
78.61755,730.44104
84.774506,749.2175
91.4738,765.2894
96.26347,777.8985
101.15228,815.72455
106.377525,815.9234
109.12143,816.0622
114.62965,853.5985
123.49651,861.2303
126.62718,864.94135
