depth,T_ice
0.25019264,-1.8652344
0.39895287,-6.4711304
0.5441761,-7.887085
0.68764627,-8.33963
0.8305982,-8.709198
0.9718991,-9.175842
1.1121689,-9.698639
1.250166,-10.224945
1.3967284,-10.73291
1.6647424,-11.382874
1.8980651,-12.031494
2.0467603,-12.451538
2.178629,-12.76593
2.561033,-13.331299
2.8136907,-13.958832
2.9313557,-14.301178
3.1330974,-14.587433
3.2519815,-14.817169
3.3899775,-14.966034
3.5222356,-15.123993
3.6528945,-15.265533
3.9187453,-15.454834
4.260433,-15.673309
4.7563343,-15.910095
4.863558,-16.03247
4.968724,-16.075287
5.0734506,-16.113678
5.1780877,-16.148315
5.282007,-16.179352
5.514007,-16.220673
5.638583,-16.251831
5.7615314,-16.269226
5.876545,-16.283081
6.0977225,-16.299469
6.205652,-16.309174
6.306461,-16.313751
6.509216,-16.318146
6.5897827,-16.318298
6.7119074,-16.317474
6.815211,-16.315063
6.914737,-16.311768
7.013532,-16.307678
7.112106,-16.302887
7.210708,-16.297485
7.308923,-16.291565
7.407125,-16.285187
7.5048656,-16.278412
7.6032696,-16.271332
7.7025495,-16.263947
7.799765,-16.256409
7.896759,-16.24884
8.027632,-16.241394
8.168589,-16.233429
8.285802,-16.225128
8.785598,-16.207397
8.88655,-16.191956
9.291777,-16.17575
9.593743,-16.158142
9.69744,-16.150604
9.791702,-16.14685
9.88486,-16.143463
10.070699,-16.138855
10.332158,-16.133331
10.538207,-16.1297
10.905886,-16.126862
11.1038065,-16.127228
11.321855,-16.128601
12.230676,-16.136078
13.025583,-16.165527
14.187583,-16.208008
15.784523,-16.274078
16.907284,-16.336761
18.445509,-16.393768
19.347326,-16.430756
23.071686,-16.487091
25.722296,-16.50827
26.774021,-16.50467
28.1258,-16.498962
28.906057,-16.491089
33.220436,-16.468018
44.605442,-16.34616
48.176693,-16.176147
54.010136,-16.065369
58.137253,-15.932404
63.018993,-15.805115
69.062256,-15.638275
72.42588,-15.482727
77.853806,-15.342163
81.8022,-15.176056
85.7985,-15.032135
89.144226,-14.894409
92.48932,-14.759033
97.30246,-14.587769
102.3997,-14.370605
105.12161,-14.190155
107.835434,-14.063507
110.74931,-13.929382
113.576996,-13.793274
116.54323,-13.66037
119.611244,-13.518372
