depth,rhofirn
0.18475212,324.2124
0.3487967,355.7622
0.49535152,367.2045
0.6383185,377.44888
0.7808825,380.78696
0.93097955,376.0929
1.0813869,373.44772
1.3555628,386.84198
1.5168426,409.37903
1.6484406,419.6954
1.7743586,428.19308
1.9002407,435.72546
2.1846313,447.07343
2.3424196,463.83826
2.480403,470.36218
2.6257205,472.385
2.9696379,477.0013
3.1294155,482.43762
3.2550855,485.19226
3.384554,488.2781
3.5103278,491.25073
3.7572703,493.0904
3.9582267,495.14423
4.262091,498.6519
4.392324,500.78357
4.5041075,502.5211
4.611088,504.3238
4.795823,506.3163
5.06437,509.71967
5.1774297,512.57074
5.2852817,513.8065
5.3868237,514.8044
5.483895,515.84766
5.648052,517.23676
5.7447376,518.6264
5.968091,520.91327
6.2401986,526.07886
6.3931775,530.3753
6.519851,532.6471
6.9860005,537.80646
7.3199887,541.6313
7.428788,543.2849
7.529024,544.26074
7.734518,545.91754
7.838984,547.6358
8.112333,549.33435
8.292996,551.31683
8.484542,553.00507
8.659331,555.13696
8.772557,557.1183
8.871269,558.3188
8.971335,559.50226
9.160298,561.4813
9.281002,563.74133
9.397194,565.3213
9.507736,566.78143
9.742707,568.43915
9.853971,569.71564
10.085709,571.2945
10.223412,573.2037
10.332316,574.3442
10.439712,575.3257
10.560048,576.3053
10.810655,578.05005
10.947409,580.4469
11.499048,583.52136
11.636459,586.64716
11.748983,587.67194
12.179572,589.8272
12.633556,593.11884
14.141411,599.7046
14.403771,605.5445
15.09908,609.0765
15.486614,612.4053
16.265987,615.608
17.075106,619.762
17.616852,624.12854
18.382608,627.62225
19.401688,632.4124
21.786833,640.73
22.728691,647.9406
26.007404,656.25323
27.012678,664.1904
27.838606,666.7795
29.024044,669.34955
31.046412,673.2611
36.687042,695.1109
41.0246,700.25696
44.406277,712.93066
48.02704,720.8307
53.518387,734.19214
56.132053,755.1394
61.753357,782.16614
65.568535,814.16296
69.38138,814.6608
73.191605,815.2209
76.999245,815.77527
80.9922,853.8791
84.9839,854.148
89.30872,865.63104
