depth,snic
0.11117065,0.02400742
0.182574,0.018344771
0.25947046,-3.883089e-20
0.33636692,-3.883089e-20
0.41838983,-4.1419615e-20
0.5004127,-4.1419615e-20
0.59268844,-4.6597068e-20
0.6849642,-4.6597068e-20
0.7874928,-5.1774517e-20
0.89002144,-5.1774517e-20
0.99255,-5.1774517e-20
1.0540673,-3.106471e-20
1.1155844,-3.106471e-20
1.1771015,-3.106471e-20
1.2334923,-2.8475987e-20
1.289883,-2.8475987e-20
1.3462738,-2.8475987e-20
1.4154806,-3.49478e-20
1.4846873,-3.49478e-20
1.5718367,-4.400834e-20
1.658986,-4.400834e-20
1.7512618,-4.6597068e-20
1.8435376,-4.6597068e-20
1.9358133,-4.6597068e-20
1.9973304,-3.106471e-20
2.0588477,-3.106471e-20
2.1203647,-3.106471e-20
2.181882,-3.106471e-20
2.2433991,-3.106471e-20
2.3049164,-3.106471e-20
2.3869393,-4.1419615e-20
2.468962,-4.1419615e-20
2.5509849,-4.1419615e-20
2.6330078,-4.1419615e-20
2.7150307,-4.1419615e-20
2.7970536,-4.1419615e-20
2.8790765,-4.1419615e-20
2.9610994,-4.1419615e-20
3.0431223,-4.1419615e-20
3.1251452,-4.1419615e-20
3.207168,-4.1419615e-20
3.289191,-4.1419615e-20
3.371214,-4.1419615e-20
3.4532368,-4.1419615e-20
3.5145905,-9.3194136e-20
3.5759444,-9.3194136e-20
3.637298,-9.3194136e-20
3.698652,-9.3194136e-20
3.7600057,-9.3194136e-20
3.8213596,-9.3194136e-20
3.8827133,-9.3194136e-20
3.9440672,-9.3194136e-20
4.0257635,-1.6567846e-19
4.1074595,-1.6567846e-19
4.1891556,-1.6567846e-19
4.2708516,-1.6567846e-19
4.434244,-3.3135692e-19
4.597636,-3.3135692e-19
4.761029,-3.3135692e-19
4.9244213,-3.3135692e-19
5.0878134,-3.3135692e-19
5.251206,-3.3135692e-19
5.5779905,-6.6271384e-19
5.904775,-6.6271384e-19
6.2315598,-6.6271384e-19
6.5583444,-6.6271384e-19
6.885129,-6.6271384e-19
7.2119136,-6.6271384e-19
7.538698,-6.6271384e-19
8.10372,-2.6508554e-18
8.66874,-2.6508554e-18
9.233762,-2.6508554e-18
9.798783,-2.6508554e-18
10.928825,-5.3017107e-18
12.058868,-5.3017107e-18
13.1889105,-5.3017107e-18
14.3189535,-5.3017107e-18
15.582836,-3.7111974e-17
16.84672,-3.7111974e-17
18.110603,-3.7111974e-17
19.374487,-3.7111974e-17
21.902252,-7.422395e-17
24.43002,-7.422395e-17
27.356882,-9.211722e-17
30.283745,-9.211722e-17
32.846367,-3.876876e-17
35.40899,-3.876876e-17
37.97161,-3.876876e-17
40.534233,-3.876876e-17
42.712418,0.0
44.965256,0.0
47.294617,0.0
49.702362,0.0
52.19036,0.0
54.760483,0.0
57.41459,0.0
60.154552,0.0
62.98223,0.0
65.8995,0.0
68.90821,0.0
