depth,dgrain
0.20893036,0.5913148
0.365928,0.6286378
0.5107634,0.66570854
0.6540454,0.7304967
0.79538566,0.78845155
0.9354852,0.84297097
1.0740621,0.8515126
1.2114837,0.8582166
1.3688779,0.9045067
1.5976995,0.93019724
1.8098872,1.0652281
1.950038,1.1388643
2.0912762,1.2010409
2.2237318,1.1915706
2.3542836,1.1961273
2.722212,1.2087123
3.0724869,1.1640593
3.2830646,1.223966
3.413371,1.3523633
3.5373566,1.3999473
3.7972958,1.4297262
3.9911366,1.447992
4.195692,1.4926323
5.0273485,1.4739615
5.130048,1.4476111
5.2324343,1.4527861
5.457368,1.4727705
5.700271,1.530415
5.817636,1.5582964
5.927777,1.5719079
6.454514,1.5615011
6.6151567,1.5986329
6.725673,1.6072841
6.824045,1.6120448
6.9221864,1.6140178
7.020505,1.6204448
7.118185,1.6234
7.215395,1.6283383
7.312341,1.6309563
7.4091353,1.6376014
7.5067925,1.6461655
7.75391,1.6493995
7.8499894,1.6603222
8.075591,1.6960047
8.187905,1.8117524
8.673663,1.8446733
9.114262,1.8257635
9.228844,1.826874
9.517652,1.8402413
9.621773,1.8783538
9.717404,1.8789979
9.809505,1.8945376
9.901465,1.898127
9.99344,1.9019136
10.085261,1.9092491
10.242165,1.9310338
10.344776,1.9572555
10.448398,1.9539677
10.539551,1.9551741
10.6303625,1.9638
10.721627,1.9651834
10.90392,1.9684834
11.02667,1.976568
11.2354965,1.9863347
12.151097,2.0213284
12.297844,2.0561912
12.926463,2.0764635
14.334991,2.1497293
15.981351,2.2537901
17.19411,2.2926207
18.396315,2.3406932
19.155783,2.4293225
22.995876,2.5238528
24.301294,2.6409292
25.770145,2.710994
28.110338,2.753971
32.195164,2.9006596
33.101883,3.1640842
37.457767,3.3349607
44.075157,3.363816
47.76266,3.363816
53.247955,3.363816
56.693455,3.363816
60.225746,3.363816
63.58218,3.363816
68.96134,3.363816
72.32428,3.363816
77.75127,3.363816
81.69886,3.363816
85.694855,3.363816
89.04008,3.363816
92.38459,3.363816
97.19684,3.363816
102.29306,3.363816
105.014015,3.363816
107.72731,3.363816
110.63969,3.363816
113.46736,3.363816
116.43279,3.363816
119.499756,3.363816
