depth,density_bulk
0.18467224,554.9611
0.34876627,433.84857
0.4954136,404.40442
0.63782156,413.03406
0.7801024,420.25052
0.9291539,433.73376
1.0801274,413.1808
1.3444903,529.95654
1.50801,531.75806
1.6400827,465.41473
1.7658157,461.33072
1.8915435,473.84207
2.170317,562.8729
2.3261333,597.05255
2.4636583,568.2409
2.947121,638.8853
3.1090431,633.97437
3.2398973,574.30865
3.3677578,571.2425
3.4901998,559.5408
3.9408803,631.0127
4.377524,625.3162
4.494236,559.7014
4.601222,534.8646
4.7854686,602.3975
5.0530777,694.276
5.165935,566.2655
5.2735944,550.0771
5.374359,527.7759
5.4712396,516.7531
5.6350427,528.11804
5.7315183,519.5392
5.9528847,626.4301
6.22459,721.7409
6.3774915,673.0159
6.502987,626.19305
6.968553,701.7564
7.4126534,602.77234
7.5127077,572.59204
7.7177477,654.21704
7.822066,589.29333
8.275194,552.0616
8.466408,578.472
8.639964,719.8011
8.753381,629.9769
8.851686,587.1575
8.951477,596.3803
9.139363,730.786
9.260193,654.26733
9.376554,646.29364
9.832221,641.9762
10.051568,707.8342
10.522666,660.2291
10.90097,693.3654
11.447832,710.2557
12.711244,694.7599
14.101095,664.1604
15.046186,745.9171
17.02229,673.7306
20.391953,723.9527
21.519375,697.5043
22.627459,764.4945
24.594467,694.73096
26.031853,692.861
26.302376,707.4398
26.524384,681.70123
26.954594,671.5879
27.114552,718.83954
27.496025,685.32666
27.7157,672.1695
27.951153,678.63965
28.192791,714.14105
28.76586,673.7857
29.058775,733.78864
29.3864,703.4575
29.729023,720.1236
30.114832,683.60095
30.518686,697.06104
34.467766,718.4434
37.97457,723.4864
43.024895,727.1282
47.619587,738.07623
51.1456,729.6698
54.64989,730.9324
57.94138,740.555
61.22896,741.43585
64.84519,750.2299
68.70166,755.7617
72.797455,764.095
76.04617,789.0647
79.29167,789.8474
82.78655,813.51135
86.27949,813.9633
91.2864,823.6568
96.62651,825.10895
102.10308,858.53107
104.97392,858.96936
107.90059,869.5602
110.91932,869.7494
114.03197,869.949
