depth,T_ice
0.1960059,-1.4355469
0.35535413,-4.7257996
0.50584525,-5.5204163
0.65122813,-5.517273
0.78922385,-5.546295
0.92538095,-5.74292
1.0607322,-6.0640564
1.2009428,-6.455536
1.4101313,-6.956543
1.5681124,-7.4825134
1.7124093,-7.902954
1.840604,-8.295227
1.9678122,-8.662567
2.0895581,-9.00769
2.2095528,-9.332001
2.3326488,-9.636505
2.6608062,-10.135834
2.859066,-10.588226
2.9892213,-10.817932
3.1161358,-10.994598
3.2402,-11.154114
3.5449095,-11.349091
3.85381,-11.5546875
3.971582,-11.6763
4.434986,-11.840454
4.6478996,-11.96637
4.938138,-12.03421
5.069307,-12.070404
5.444156,-12.108643
5.662947,-12.133423
6.0191226,-12.1474
6.1358776,-12.14856
6.234303,-12.147949
6.3298745,-12.146515
6.4261293,-12.14444
6.5237703,-12.141724
6.6189084,-12.13855
6.7140236,-12.13501
6.8087654,-12.131165
6.9037976,-12.127075
7.092389,-12.120819
7.1865697,-12.11438
7.3392496,-12.10965
7.587812,-12.103546
7.739657,-12.098267
7.876405,-12.094696
7.9970074,-12.091797
8.2525425,-12.088135
8.486652,-12.08609
9.493877,-12.086639
9.7042265,-12.119354
9.793568,-12.129547
9.8836,-12.136505
9.972836,-12.14389
10.088327,-12.152405
10.297497,-12.163971
10.427034,-12.176849
10.528392,-12.187836
10.616494,-12.198456
10.9678545,-12.224976
11.1437845,-12.260681
11.287589,-12.280151
11.392651,-12.294281
11.585894,-12.315033
11.846542,-12.349731
12.092159,-12.388916
12.212519,-12.415741
12.322783,-12.432404
12.419318,-12.448486
15.697129,-12.6901245
16.941422,-12.988525
21.474436,-13.301331
25.14164,-13.485779
26.087067,-13.525055
28.126833,-13.541229
30.819847,-13.547394
38.110214,-13.524078
41.519207,-13.469116
45.16565,-13.429871
48.4783,-13.388428
52.374485,-13.343231
56.268566,-13.289612
59.753643,-13.232605
64.617516,-13.161133
68.12635,-13.078552
71.87008,-13.000458
74.90904,-12.92038
77.94758,-12.843353
82.330055,-12.74292
86.8817,-12.614136
90.51657,-12.491028
94.14883,-12.377655
98.09098,-12.255341
102.0307,-12.123962
104.82145,-12.007721
107.63905,-11.912506
110.45634,-11.818481
113.43298,-11.719482
116.45139,-11.616699
119.563705,-11.512451
