depth,rhofirn
0.07201336,890.29565
0.14725545,900.0
0.22249754,900.0
0.29773962,900.0
0.37298173,900.0
0.4482238,900.0
0.5234659,900.0
0.598708,900.0
0.6739501,900.0
0.7491922,900.0
0.8244342,900.0
0.8996763,900.0
0.9749184,900.0
1.0501605,900.0
1.1254026,900.0
1.2006447,900.0
1.2758868,900.0
1.3511288,900.0
1.426371,900.0
1.501613,900.0
1.5768552,900.0
1.6520972,900.0
1.7273393,900.0
1.8025814,900.0
1.8778235,900.0
1.9530655,900.0
2.0283077,900.0
2.1035497,900.0
2.1787918,900.0
2.254034,900.0
2.329276,900.0
2.407026,900.0
2.484776,900.0
2.562526,900.0
2.6402762,900.0
2.7180262,900.0
2.7957761,900.0
2.873526,900.0
2.951276,900.0
3.0290263,900.0
3.1067762,900.0
3.1845262,900.0
3.2622762,900.0
3.3400264,900.0
3.4177763,900.0
3.4955263,900.0
3.5732763,900.0
3.6510262,900.0
3.7287765,900.0
3.8065264,900.0
3.8842764,900.0
3.9620264,900.0
4.0397763,900.0
4.1175265,900.0
4.1952763,900.0
4.2730265,900.0
4.3507767,900.0
4.4285264,900.0
4.5062766,900.0
4.5840263,900.0
4.6617765,900.0
4.8172765,900.0
4.977909,900.0
5.1385417,900.0
5.2991743,900.0
5.459807,900.0
5.6204395,900.0
5.781072,900.0
6.102337,900.0
6.423602,900.0
6.7448673,900.0
7.066132,900.0
7.3873973,900.0
7.719161,900.0
8.050924,900.0
8.714451,900.0
9.377978,900.0
10.041505,900.0
10.726495,900.0
11.411485,900.0
12.781465,900.0
13.853043,900.0
14.924621,900.0
15.996199,900.0
17.067778,900.0
18.549273,900.0
20.030767,900.0
22.171614,900.0
24.312458,900.0
27.08979,900.0
29.867123,900.0
32.644455,900.0
35.421787,900.0
38.19912,900.0
40.976448,900.0
43.75378,900.0
46.531113,900.0
49.308445,900.0
52.085777,900.0
54.86311,900.0
