depth,dgrain
0.10695917,3.3574367
0.18883145,3.363816
0.2707037,3.363816
0.352576,3.363816
0.43444827,3.363816
0.5163205,3.363816
0.5981928,3.363816
0.6800651,3.363816
0.7619374,3.363816
0.84380966,3.363816
0.9256819,3.363816
1.0075542,3.363816
1.0894265,3.363816
1.1712987,3.363816
1.253171,3.363816
1.3409486,3.363816
1.4287262,3.363816
1.5165037,3.363816
1.6042813,3.363816
1.6920589,3.363816
1.7798364,3.363816
1.867614,3.363816
1.9553916,3.363816
2.0431693,3.363816
2.1309469,3.363816
2.2187243,3.363816
2.3065019,3.363816
2.3942795,3.363816
2.482057,3.363816
2.5698347,3.363816
2.6576123,3.363816
2.7453897,3.363816
2.8331673,3.363816
2.920945,3.363816
3.0087225,3.363816
3.0965002,3.363816
3.1842778,3.363816
3.2720551,3.363816
3.3598328,3.363816
3.4476104,3.363816
3.535388,3.363816
3.6231656,3.363816
3.7109432,3.363816
3.7987206,3.363816
3.8864982,3.363816
3.9742758,3.363816
4.0620537,3.363816
4.158103,3.363816
4.2541523,3.363816
4.350202,3.363816
4.4462514,3.363816
4.5423007,3.363816
4.6383505,3.363816
4.7344,3.363816
4.830449,3.363816
4.926499,3.363816
5.022548,3.363816
5.1185975,3.363816
5.2146473,3.363816
5.3106966,3.363816
5.406746,3.363816
5.5027957,3.363816
5.598845,3.363816
5.6950994,3.363816
5.791353,3.363816
5.8876076,3.363816
5.983862,3.363816
6.080116,3.363816
6.17637,3.363816
6.2726245,3.363816
6.3688784,3.363816
6.4651327,3.363816
6.561387,3.363816
6.657641,3.363816
6.7538953,3.363816
6.9464035,3.363816
7.1389117,3.363816
7.3357196,3.363816
7.532527,3.363816
7.7293344,3.363816
7.9261417,3.363816
8.3197565,3.363816
8.713372,3.363816
9.12152,3.363816
9.529669,3.363816
9.937818,3.363816
10.345966,3.363816
10.768408,3.363816
11.19085,3.363816
12.035734,3.363816
12.909326,3.363816
13.782918,3.363816
14.700344,3.363816
15.617769,3.363816
16.54259,3.363816
17.46741,3.363816
19.384792,3.363816
21.302176,3.363816
23.349957,3.363816
25.46184,3.363816
