depth,snic
0.07201336,0.0071650436
0.14725545,0.0
0.22249754,0.0
0.29773962,0.0
0.37298173,0.0
0.4482238,0.0
0.5234659,0.0
0.598708,0.0
0.6739501,0.0
0.7491922,0.0
0.8244342,0.0
0.8996763,0.0
0.9749184,0.0
1.0501605,0.0
1.1254026,0.0
1.2006447,0.0
1.2758868,0.0
1.3511288,0.0
1.426371,0.0
1.501613,0.0
1.5768552,0.0
1.6520972,0.0
1.7273393,0.0
1.8025814,0.0
1.8778235,0.0
1.9530655,0.0
2.0283077,0.0
2.1035497,0.0
2.1787918,0.0
2.254034,0.0
2.329276,0.0
2.407026,0.0
2.484776,0.0
2.562526,0.0
2.6402762,0.0
2.7180262,0.0
2.7957761,0.0
2.873526,0.0
2.951276,0.0
3.0290263,0.0
3.1067762,0.0
3.1845262,0.0
3.2622762,0.0
3.3400264,0.0
3.4177763,0.0
3.4955263,0.0
3.5732763,0.0
3.6510262,0.0
3.7287765,0.0
3.8065264,0.0
3.8842764,0.0
3.9620264,0.0
4.0397763,0.0
4.1175265,0.0
4.1952763,0.0
4.2730265,0.0
4.3507767,0.0
4.4285264,0.0
4.5062766,0.0
4.5840263,0.0
4.6617765,0.0
4.8172765,0.0
4.977909,0.0
5.1385417,0.0
5.2991743,0.0
5.459807,0.0
5.6204395,0.0
5.781072,0.0
6.102337,0.0
6.423602,0.0
6.7448673,0.0
7.066132,0.0
7.3873973,0.0
7.719161,0.0
8.050924,0.0
8.714451,0.0
9.377978,0.0
10.041505,0.0
10.726495,0.0
11.411485,0.0
12.781465,0.0
13.853043,0.0
14.924621,0.0
15.996199,0.0
17.067778,0.0
18.549273,0.0
20.030767,0.0
22.171614,1.25
24.312458,1.25
27.08979,2.5
29.867123,2.5
32.644455,2.5
35.421787,2.5
38.19912,2.5
40.976448,2.5
43.75378,2.5
46.531113,2.5
49.308445,2.5
52.085777,2.5
54.86311,2.5
