depth,dgrain
0.2270357,0.962431
0.34681797,1.8435565
0.4665953,1.8435565
0.68755114,1.8566496
0.97980183,1.9485941
1.293795,2.0952525
1.6076916,2.0671184
2.022636,2.1770744
2.3499506,2.376112
2.5675862,2.5472465
2.7166672,2.5452263
2.923714,2.5921888
3.1439636,2.5845418
3.3166292,2.6807933
3.521852,2.828559
3.714402,2.821766
3.8413112,2.9543312
3.951201,2.9532902
4.146997,2.9470081
4.591757,2.9782586
4.7460704,2.965461
4.877918,3.0225365
5.162838,3.1284866
5.273261,3.1270862
5.428763,3.1359222
5.5038385,3.166308
5.6561856,3.1874993
5.801106,3.1947386
5.8696713,3.2210908
5.9346786,3.2395544
6.0597034,3.2579212
6.122215,3.2557335
6.249081,3.2535543
6.439377,3.2482011
6.502807,3.2436037
6.6277432,3.2401593
6.6990037,3.252523
6.778322,3.2663126
6.866284,3.2804136
6.9651556,3.2948236
7.0740724,3.3095405
7.1936913,3.335993
7.3246922,3.363363
7.474258,3.391636
7.632945,3.4325268
7.805418,3.460434
7.989898,3.489058
8.189528,3.4844835
8.390839,3.4799266
8.612502,3.618867
8.850129,3.6185424
9.106118,3.6988072
9.372765,3.6925004
9.658222,3.695643
9.951266,3.6987908
10.264057,3.7121494
10.597465,3.723082
10.9523735,3.738239
11.32969,3.8203447
11.730337,3.838653
12.155259,3.8672633
12.605414,3.8973405
13.081785,3.9043303
13.585369,3.919431
14.117184,3.9372377
14.678265,3.9555154
15.269666,3.9837725
15.892461,4.001429
16.54774,3.998047
17.236618,3.9906654
17.96022,3.9845788
18.719696,3.9845788
19.51621,3.9845788
20.35095,3.9845788
21.225119,3.9845788
22.139938,3.9845788
23.09665,3.9845788
25.280653,3.9845788
27.464657,3.9845788
29.788507,3.9845788
32.399822,3.9845788
35.20524,3.9845788
38.21969,3.9845788
41.458103,3.9845788
44.93541,3.9845788
48.666546,3.9845788
50.699444,3.9845788
52.73234,3.9845788
54.77183,3.9845788
56.950016,3.9845788
59.202854,3.9845788
61.53221,3.9845788
63.93996,3.9845788
66.42796,3.9845788
68.99808,3.9845788
71.65219,3.9845788
74.39215,3.9845788
77.219826,3.9845788
80.13709,3.9845788
83.14581,3.9845788
