depth,rhofirn
0.37852874,325.30154
0.5269766,340.7763
0.81455696,347.72015
0.9564707,352.87225
1.0969447,356.0465
1.2949274,360.43384
1.5485332,373.0704
1.6943003,389.41397
1.830816,398.47858
1.9628574,409.11716
2.09694,418.65204
2.2250333,423.48123
2.5056622,424.9269
2.7638874,429.50842
2.913858,435.90457
3.0511131,439.19666
3.172749,443.82996
3.2950907,447.30502
3.5596492,450.91507
3.691446,454.34576
3.8133674,456.6812
3.9351375,459.23322
4.0528193,460.65308
4.1627846,462.09375
4.2707677,463.7341
4.378827,465.36218
4.6920896,469.9089
4.8081665,474.8332
4.9247394,477.23068
5.1530924,479.79257
5.2568593,481.84598
5.4948153,484.4108
5.6969566,487.93863
6.5067916,494.96393
6.6481066,501.38504
6.7759256,503.80115
6.8768325,505.30945
6.9756517,506.5217
7.364474,510.19336
7.4636683,513.6941
7.560928,514.8144
7.6578383,515.8923
8.005556,518.72156
8.101577,521.4906
8.197257,522.52155
8.29289,523.5226
8.389381,524.5092
8.485134,525.48737
8.655723,526.96136
8.751043,528.4336
8.845969,529.40894
8.940463,530.3604
9.03464,531.2903
9.128631,532.2035
9.314308,533.5502
9.498776,535.32996
9.681595,537.4363
9.794388,539.34326
9.998208,541.12195
10.306201,543.561
10.557416,546.1959
10.831819,548.75507
11.338548,551.9847
11.445918,555.3049
12.067733,558.9128
12.94768,565.6709
13.615201,571.75354
14.360422,577.0261
15.42389,583.073
16.190247,589.01544
16.756252,593.25195
17.913853,598.2848
20.43289,608.5412
21.25801,617.5368
22.765928,623.1058
23.56717,628.33704
24.295359,631.6665
25.91563,636.5932
27.249477,643.0561
28.17607,647.42993
29.2007,651.642
30.25136,654.81757
31.248339,658.18317
32.184,660.9249
33.304283,663.38434
39.337406,689.36566
44.050022,695.0633
47.367313,714.8924
52.43335,718.0946
55.95894,728.05927
60.091053,770.8491
64.21907,771.6151
68.03912,813.1234
71.85763,813.45404
75.67419,813.8673
79.48988,814.05316
83.002686,851.39886
86.515205,851.4666
89.637794,858.396
91.812965,873.81616
