depth,density_bulk
0.16384234,557.9037
0.23572463,891.49634
0.30582485,900.0
0.37592503,900.0
0.44602525,900.0
0.51612544,900.0
0.5862256,900.0
0.6563259,900.0
0.72642606,900.0
0.79652625,900.0
0.8666265,900.0
0.9717768,900.0
1.0769271,900.0
1.1470273,900.0
1.2171276,900.0
1.2872277,900.0
1.3573279,900.0
1.4274281,900.0
1.4975283,900.0
1.5676285,900.0
1.6377287,900.0
1.725354,900.0
1.8129792,900.0
1.9181296,900.0
2.02328,900.0
2.1284301,900.0
2.2335806,900.0
2.3387308,900.0
2.408831,900.0
2.4789312,900.0
2.5490315,900.0
2.6191316,900.0
2.6892319,900.0
2.759332,900.0
2.8294322,900.0
2.8995326,900.0
2.9696326,900.0
3.039733,900.0
3.109833,900.0
3.1799333,900.0
3.2500334,900.0
3.3201337,900.0
3.390234,900.0
3.460334,900.0
3.5304344,900.0
3.6005344,900.0
3.6706347,900.0
3.7407348,900.0
3.8272502,900.0
3.9137654,900.0
4.000281,900.0
4.173311,900.0
4.2598267,900.0
4.346342,900.0
4.4761147,900.0
4.605888,900.0
4.7789183,900.0
4.9519486,900.0
5.1249795,900.0
5.29801,900.0
5.4710402,900.0
5.8171015,900.0
6.1631627,900.0
6.509224,900.0
6.855285,900.0
7.201346,900.0
7.547407,900.0
7.8934684,900.0
8.58559,900.0
9.277713,900.0
10.044927,900.0
10.812141,900.0
11.937231,900.0
13.06232,900.0
14.187409,900.0
15.312498,900.0
16.437588,900.0
17.562677,900.0
19.812855,900.0
22.07619,900.0
24.483938,900.0
26.97194,900.0
29.542059,900.0
32.196167,900.0
34.936127,900.0
37.763805,900.0
40.681072,900.0
43.68979,900.0
46.46712,900.0
49.244453,900.0
52.021786,900.0
54.799118,900.0
57.576447,900.0
60.35378,900.0
63.13111,900.0
65.90845,900.0
68.685776,900.0
71.46311,900.0
74.24044,900.0
77.01777,900.0
