depth,dgrain
0.31162736,0.59255236
0.46422046,0.7479445
0.616443,0.76426256
0.7662131,0.7788979
0.9161539,0.7882628
1.0638925,0.8673206
1.3080117,0.9020744
1.4508772,0.9359264
1.5918735,0.9956941
1.7306745,1.0063217
1.8689734,1.0320765
2.0042713,1.0494899
2.1394188,1.0787629
2.272129,1.0976397
2.4047081,1.1167597
2.5352223,1.1299636
2.6646688,1.1540756
2.8486328,1.1904004
2.975698,1.208996
3.10206,1.2144903
3.226425,1.2226691
3.3498805,1.2481929
3.4731271,1.2590382
3.5956907,1.2824368
3.7181454,1.2946283
3.8398237,1.3225346
4.0570946,1.3432925
4.175809,1.3855186
4.2935195,1.3884768
4.410659,1.402755
4.527304,1.4146844
4.6428003,1.4197962
4.757649,1.4274964
4.872,1.4393467
4.98584,1.447723
5.2026815,1.4640529
5.4252014,1.4835131
5.5368857,1.5057869
5.6476254,1.5199118
5.757927,1.5256048
5.8692594,1.5333172
5.979664,1.5349376
6.088766,1.5545217
6.198006,1.5632974
6.30641,1.565072
6.4145784,1.5672486
6.5223355,1.5764033
6.629704,1.5779835
6.830983,1.5867505
6.937218,1.6156491
7.0444098,1.6177703
7.150094,1.6218736
7.2567434,1.6262224
7.363376,1.6293004
7.468292,1.6312871
7.5738707,1.6397535
7.6793838,1.6414973
7.7837176,1.6437913
7.8879724,1.6505166
7.991534,1.66318
8.299221,1.6764836
8.401824,1.7234448
8.504353,1.7301642
8.606053,1.7349821
8.707578,1.75422
8.809199,1.7608111
8.91038,1.7812098
14.409871,2.2718647
19.90383,2.2718647
27.597212,2.4170585
33.063934,2.7186403
33.14278,2.933884
33.221565,2.9400907
33.300274,2.9406095
33.535965,2.957062
33.6928,2.970647
34.006557,2.9962287
34.084496,3.0682998
34.397,3.1549783
34.475273,3.1526356
34.944103,3.1885335
35.41614,3.2419586
35.980476,3.2670798
39.35294,3.3590574
40.552265,3.363816
44.182346,3.363816
44.77435,3.363816
47.609535,3.363816
48.39158,3.363816
49.176765,3.363816
51.85921,3.363816
53.797215,3.363816
54.817093,3.363816
55.810642,3.363816
59.36497,3.363816
62.912746,3.363816
71.19872,3.363816
86.50139,3.363816
94.5064,3.363816
98.84206,3.363816
