depth,snowc
0.16380216,0.05178417
0.3188764,0.050052825
0.47159997,0.050323773
0.6202499,0.050098207
0.76633686,0.05018574
0.9097143,0.05000209
1.0509958,0.05001124
1.1901091,0.050061855
1.3270386,0.050010655
1.4617771,0.050016068
1.5951272,0.050283223
1.7266191,0.05023075
1.8560438,0.05009689
1.9836222,0.050004244
2.2309246,0.09869947
2.3986206,0.06815785
2.5200334,0.050001334
2.6402574,0.050012067
2.7603247,0.050443586
2.8789558,0.050299615
2.9958687,0.050012063
3.111912,0.050058797
3.2271183,0.050093755
3.3413053,0.05002997
3.454734,0.050047606
3.567382,0.050027132
3.6793764,0.050062165
3.7906518,0.050058246
3.9036546,0.050891504
4.0136027,0.050079882
4.123415,0.050319232
4.231951,0.05002746
4.3402624,0.050202277
4.447695,0.050055057
4.554631,0.050076347
4.6610966,0.050106257
4.766834,0.050003283
4.8725333,0.050227214
4.9777865,0.050252132
5.0822372,0.050091658
5.1860514,0.050005816
5.289424,0.05000732
8.347302,1.5636551
9.387872,0.5637752
9.478821,0.05
9.569345,0.05
9.659358,0.05
9.748602,0.05
9.837705,0.05
9.926669,0.05
10.103343,0.1
10.192303,0.05
10.281123,0.05
10.369806,0.05
10.458354,0.05
10.544375,0.05
10.893078,0.2
10.981354,0.05
11.332466,0.2
11.420031,0.05
11.507363,0.05
12.095749,0.3471168
12.727532,0.3684352
13.608856,0.52416
13.877733,0.1598135
14.805434,0.5587785
15.942911,0.6922503
17.31864,0.8454537
18.355846,0.6591088
18.91988,0.3606407
19.525461,0.3824905
20.142588,0.4052055
20.815363,0.4288025
21.515623,0.4532983
22.237524,0.4787097
22.990854,0.5050535
23.751276,0.5323465
26.238901,1.7705415
27.20867,0.6513465
28.22029,0.6836375
29.276812,0.7169785
30.389261,0.7513863
31.511375,0.7868777
32.729595,0.8234695
33.946785,0.8611785
43.29022,6.860347
48.733593,4.039133
52.1068,2.71344
57.546043,4.45236
61.504517,3.24264
65.50433,3.47784
72.20647,5.68716
77.02846,4.12464
82.13512,4.40688
84.86549,2.31348
87.58374,2.38908
90.50991,2.46636
93.337585,2.54532
96.309685,2.62596
99.384865,2.70828
