depth,rhofirn
0.20400722,339.13596
0.37519383,380.61084
0.541408,397.59177
0.66328233,410.3318
0.8105044,438.28116
0.94728065,446.32437
1.0529523,455.3163
1.1514169,455.76846
1.2905383,466.34445
1.4416847,472.40695
1.5221021,482.94827
1.6026962,484.8771
1.7441581,493.27002
1.884637,499.37445
2.0964646,507.44913
2.2718124,512.37415
2.487272,515.84186
2.8001258,520.63196
3.015318,524.4193
3.3334398,526.7428
3.561879,529.3
3.751087,531.6917
3.8742616,534.66156
3.9896855,537.3324
4.0985856,540.9016
4.2201204,543.4257
4.34744,545.2087
4.6530814,549.735
4.8072577,554.45776
4.9316397,556.9092
5.0644407,559.7886
5.2912226,563.8338
5.4709983,567.4073
5.6459193,569.92346
5.7757764,572.2939
5.9201274,574.1632
6.1278787,576.29517
6.6692605,580.4225
6.903258,584.053
7.1221375,586.5112
7.2399764,589.18243
7.3469787,590.7185
7.469655,591.9686
7.6127896,593.77594
7.748202,595.46674
7.963013,597.8697
8.240333,600.93274
8.446002,603.7856
8.656742,606.0328
8.815652,607.9171
9.033707,609.6585
9.3333,622.9762
9.559344,625.55963
10.059264,900.0
10.336997,900.0
10.614731,900.0
10.836917,900.0
11.11965,900.0
11.523252,900.0
11.739772,900.0
12.451658,900.0
12.815599,900.0
13.231421,900.0
13.703901,900.0
14.2379265,900.0
14.529657,900.0
14.838608,900.0
15.165556,900.0
15.511278,900.0
15.87633,900.0
16.261492,900.0
16.667425,900.0
17.094913,900.0
17.54473,900.0
18.017542,900.0
18.51424,900.0
19.03549,900.0
19.58229,900.0
20.15531,900.0
20.755325,900.0
21.383224,900.0
22.039896,900.0
22.72623,900.0
23.443115,900.0
25.50606,900.0
27.569002,900.0
30.946674,900.0
33.512028,900.0
35.669376,900.0
38.11076,900.0
40.730675,900.0
43.539555,900.0
46.54763,900.0
49.765335,900.0
53.203007,900.0
56.87097,900.0
58.825325,900.0
60.77968,900.0
62.859512,900.0
64.93935,900.0
