depth,snowc
0.08244489,0.0014374458
0.1475386,0.0
0.21263233,0.0
0.27772605,0.0
0.36451766,0.0
0.4513093,0.0
0.5381009,0.0
0.62489253,0.0
0.71168417,0.0
0.7984758,0.0
0.8852674,0.0
0.972059,0.0
1.0588506,0.0
1.1456423,0.0
1.2324339,0.0
1.3192255,0.0
1.4060172,0.0
1.4928088,0.0
1.5796003,0.0
1.666392,0.0
1.7531836,0.0
1.8399752,0.0
1.9267669,0.0
2.0135586,0.0
2.1003501,0.0
2.1871417,0.0
2.2739334,0.0
2.360725,0.0
2.4475167,0.0
2.5343082,0.0
2.6211,0.0
2.7078915,0.0
2.7946832,0.0
2.8814747,0.0
2.9682662,0.0
3.055058,0.0
3.1418495,0.0
3.2286413,0.0
3.3154328,0.0
3.4022245,0.0
3.489016,0.0
3.5758078,0.0
3.6625993,0.0
3.749391,0.0
3.8361826,0.0
3.922974,0.0
4.0097656,0.0
4.0965576,0.0
4.183349,0.0
4.2701406,0.0
4.356932,0.0
4.443724,0.0
4.5305157,0.0
4.617307,0.0
4.7040987,0.0
4.79089,0.0
4.877682,0.0
4.9644737,0.0
5.0512652,0.0
5.1380568,0.0
5.2248487,0.0
5.3116403,0.0
5.4852233,0.0
5.658807,0.0
5.83239,0.0
6.0059733,0.0
6.1795564,0.0
6.35314,0.0
6.700306,0.0
7.0474725,0.0
7.394639,0.0
7.7418056,0.0
8.088972,0.0
8.436139,0.0
9.130471,0.0
9.824804,0.0
10.519137,0.0
11.21347,0.0
11.907804,0.0
13.29647,0.0
14.685136,0.0
16.073801,0.0
17.462467,0.0
18.851133,0.0
20.2398,0.0
21.628466,0.0
24.405798,0.0
27.183128,0.0
29.96046,0.0
32.737793,0.0
35.515125,0.0
38.292458,0.0
41.06979,0.0
43.847122,0.0
46.624454,0.0
49.401783,0.0
52.179115,0.0
54.956448,0.0
57.73378,0.0
60.511112,0.0
