depth,snowc
0.16338207,0.05018887
0.32055154,0.05028839
0.47818395,0.051075727
0.6301845,0.05002622
0.78000915,0.050008494
0.9284018,0.05011977
1.0747935,0.050083466
1.2192332,0.050150715
1.361286,0.050045706
1.5014068,0.05001957
1.6394742,0.05005037
1.7753628,0.05001277
2.009645,0.083140895
2.1398106,0.050010692
2.2683954,0.05001314
2.395796,0.050065864
2.521825,0.050013036
2.646546,0.050003346
2.7701302,0.050031144
2.892852,0.050119966
3.032588,0.0570334
3.152748,0.050000742
3.2720695,0.0500422
3.5004897,0.09495453
3.6170964,0.050054707
3.7330244,0.050102696
3.9242592,0.08262619
4.0379276,0.050011568
4.2168202,0.07929422
4.5572705,0.15303162
4.761692,0.092534594
4.870901,0.050086543
4.979489,0.050039228
5.087504,0.050012372
5.200284,0.050182622
5.307849,0.05028398
5.4165955,0.051059708
5.5226655,0.05001675
5.6282773,0.050003268
5.733704,0.05010941
5.8386645,0.050077084
5.94321,0.050066907
6.0473943,0.050076954
6.1511126,0.05002955
6.2544756,0.050036326
6.3574085,0.050003525
6.540692,0.08286354
7.2482777,0.35040435
7.3633904,0.0569965
7.462837,0.050001074
7.562066,0.05002735
7.7542768,0.09491763
9.127548,0.70752096
9.227961,0.050167173
9.323462,0.05028628
9.419088,0.050456725
9.513768,0.05005897
9.608173,0.05001267
9.702997,0.05033177
9.797175,0.050084718
9.891396,0.05020241
9.985189,0.05006873
10.078713,0.05001703
10.172135,0.050053634
10.265292,0.050003543
10.432615,0.082738586
13.670216,1.7893974
14.108681,0.25
14.805141,0.4
15.691011,0.51412
16.035519,0.201432
17.194628,0.6839735
17.796616,0.358624
18.48883,0.415128
19.278582,0.4772768
20.172806,0.5453392
21.718552,0.9592233
22.910892,0.7431312
23.558636,0.4052055
24.236282,0.4288025
25.691912,0.932008
30.001215,2.8079414
30.975801,0.6513465
32.002422,0.6836375
33.073517,0.7169785
34.117596,0.7513863
35.278225,0.7868777
46.179703,7.708288
49.401943,2.35056
54.50027,3.85764
58.147305,2.81256
63.92204,4.61364
68.05216,3.35856
72.47901,3.60048
79.488464,5.88372
87.04859,6.50364
92.491135,4.70256
98.29116,5.01168
101.33008,2.62596
104.46419,2.70828
