depth,rhofirn
0.11117065,487.07727
0.182574,884.35706
0.25947046,900.0
0.33636692,900.0
0.41838983,900.0
0.5004127,900.0
0.59268844,900.0
0.6849642,900.0
0.7874928,900.0
0.89002144,900.0
0.99255,900.0
1.0540673,900.0
1.1155844,900.0
1.1771015,900.0
1.2334923,900.0
1.289883,900.0
1.3462738,900.0
1.4154806,900.0
1.4846873,900.0
1.5718367,900.0
1.658986,900.0
1.7512618,900.0
1.8435376,900.0
1.9358133,900.0
1.9973304,900.0
2.0588477,900.0
2.1203647,900.0
2.181882,900.0
2.2433991,900.0
2.3049164,900.0
2.3869393,900.0
2.468962,900.0
2.5509849,900.0
2.6330078,900.0
2.7150307,900.0
2.7970536,900.0
2.8790765,900.0
2.9610994,900.0
3.0431223,900.0
3.1251452,900.0
3.207168,900.0
3.289191,900.0
3.371214,900.0
3.4532368,900.0
3.5145905,900.0
3.5759444,900.0
3.637298,900.0
3.698652,900.0
3.7600057,900.0
3.8213596,900.0
3.8827133,900.0
3.9440672,900.0
4.0257635,900.0
4.1074595,900.0
4.1891556,900.0
4.2708516,900.0
4.434244,900.0
4.597636,900.0
4.761029,900.0
4.9244213,900.0
5.0878134,900.0
5.251206,900.0
5.5779905,900.0
5.904775,900.0
6.2315598,900.0
6.5583444,900.0
6.885129,900.0
7.2119136,900.0
7.538698,900.0
8.10372,900.0
8.66874,900.0
9.233762,900.0
9.798783,900.0
10.928825,900.0
12.058868,900.0
13.1889105,900.0
14.3189535,900.0
15.582836,900.0
16.84672,900.0
18.110603,900.0
19.374487,900.0
21.902252,900.0
24.43002,900.0
27.356882,900.0
30.283745,900.0
32.846367,900.0
35.40899,900.0
37.97161,900.0
40.534233,900.0
42.712418,900.0
44.965256,900.0
47.294617,900.0
49.702362,900.0
52.19036,900.0
54.760483,900.0
57.41459,900.0
60.154552,900.0
62.98223,900.0
65.8995,900.0
68.90821,900.0
