depth,dgrain
0.18181507,0.3716006
0.4380868,0.57553625
0.58764195,0.6457875
0.7350639,0.748259
0.8809802,0.76989657
1.0256122,0.8143052
1.1690648,0.84576905
1.3114681,0.8724382
1.4534082,0.89504975
1.595331,0.9056175
2.0060148,0.9650601
2.149733,1.0299519
2.284777,1.0334718
2.4137974,1.0619397
2.5420532,1.0789393
2.6692564,1.0943917
2.7957718,1.1136932
2.921207,1.1255813
3.0458128,1.1375407
3.1699517,1.1556813
3.3837771,1.1842055
3.504622,1.2081726
3.624557,1.2178026
3.743909,1.2441124
3.8624644,1.256126
3.9803004,1.2711358
4.0975313,1.2857461
4.2143745,1.2947508
4.3305197,1.309509
4.7195053,1.3383775
4.8330026,1.3773406
4.9457464,1.3875023
5.058033,1.3977127
5.169903,1.405953
5.2816725,1.4175078
5.3927393,1.426041
5.5035844,1.4275253
5.6149163,1.4366369
5.724553,1.4465884
5.8339334,1.4538139
6.16711,1.4721081
6.2745748,1.5057998
6.381835,1.5200514
6.4885864,1.5315934
6.595583,1.5352116
6.7017484,1.543001
6.8078594,1.5475098
6.9132066,1.5588313
7.034452,1.5666667
7.3320937,1.57668
7.4358816,1.6008593
7.5402617,1.6123834
7.644262,1.6174452
7.7476215,1.6238117
7.8508186,1.6284932
7.9533176,1.6388693
8.055897,1.6438239
8.157942,1.6510334
8.259762,1.6594065
8.361361,1.6635299
8.652337,1.6764395
8.752856,1.7126515
8.853696,1.728477
8.954522,1.7390268
9.054713,1.748731
9.400792,1.763127
9.4995775,1.7915517
9.598308,1.7993958
9.697028,1.8046986
9.795255,1.8096837
9.893273,1.8162259
9.991218,1.8211483
10.088934,1.8269498
10.186425,1.8315874
10.284306,1.8361061
10.5264635,1.8480994
10.623214,1.8698952
10.7200985,1.8736714
10.816457,1.8784972
25.240005,2.3747127
33.783302,2.5772488
35.085503,2.9405472
36.02166,2.9747157
37.792667,3.0166364
44.197586,3.1381092
66.675896,3.469721
73.38228,3.9560297
77.10299,3.9718373
81.091675,3.9764717
85.36557,3.9811132
89.85799,3.9845788
94.47786,3.9845788
98.13683,3.9845788
101.7949,3.9845788
107.01398,3.9845788
112.585175,3.9845788
118.26882,3.9845788
121.24806,3.9845788
124.28211,3.9845788
127.41114,3.9845788
