depth,density_bulk
0.08244489,869.85345
0.1475386,900.0
0.21263233,900.0
0.27772605,900.0
0.36451766,900.0
0.4513093,900.0
0.5381009,900.0
0.62489253,900.0
0.71168417,900.0
0.7984758,900.0
0.8852674,900.0
0.972059,900.0
1.0588506,900.0
1.1456423,900.0
1.2324339,900.0
1.3192255,900.0
1.4060172,900.0
1.4928088,900.0
1.5796003,900.0
1.666392,900.0
1.7531836,900.0
1.8399752,900.0
1.9267669,900.0
2.0135586,900.0
2.1003501,900.0
2.1871417,900.0
2.2739334,900.0
2.360725,900.0
2.4475167,900.0
2.5343082,900.0
2.6211,900.0
2.7078915,900.0
2.7946832,900.0
2.8814747,900.0
2.9682662,900.0
3.055058,900.0
3.1418495,900.0
3.2286413,900.0
3.3154328,900.0
3.4022245,900.0
3.489016,900.0
3.5758078,900.0
3.6625993,900.0
3.749391,900.0
3.8361826,900.0
3.922974,900.0
4.0097656,900.0
4.0965576,900.0
4.183349,900.0
4.2701406,900.0
4.356932,900.0
4.443724,900.0
4.5305157,900.0
4.617307,900.0
4.7040987,900.0
4.79089,900.0
4.877682,900.0
4.9644737,900.0
5.0512652,900.0
5.1380568,900.0
5.2248487,900.0
5.3116403,900.0
5.4852233,900.0
5.658807,900.0
5.83239,900.0
6.0059733,900.0
6.1795564,900.0
6.35314,900.0
6.700306,900.0
7.0474725,900.0
7.394639,900.0
7.7418056,900.0
8.088972,900.0
8.436139,900.0
9.130471,900.0
9.824804,900.0
10.519137,900.0
11.21347,900.0
11.907804,900.0
13.29647,900.0
14.685136,900.0
16.073801,900.0
17.462467,900.0
18.851133,900.0
20.2398,900.0
21.628466,900.0
24.405798,900.0
27.183128,900.0
29.96046,900.0
32.737793,900.0
35.515125,900.0
38.292458,900.0
41.06979,900.0
43.847122,900.0
46.624454,900.0
49.401783,900.0
52.179115,900.0
54.956448,900.0
57.73378,900.0
60.511112,900.0
