depth,snowc
0.15854095,0.050036173
0.31577954,0.050147302
0.5987568,0.091787085
0.74809676,0.050236095
0.8951691,0.050079025
1.0413362,0.05025081
1.1862808,0.05022684
1.3296521,0.050019253
1.4723269,0.05007869
1.6140324,0.050025955
1.7554597,0.050215732
1.8958124,0.0501395
2.035955,0.050403725
2.1740575,0.05005376
2.505006,0.10958746
2.6390326,0.050209872
2.7697337,0.05010481
2.8993146,0.050142944
3.027867,0.050164346
3.155785,0.050295513
3.2821975,0.050043344
3.407804,0.050034717
3.5327709,0.05007122
3.6571648,0.05011703
3.780821,0.050082386
3.9049525,0.050531596
4.027204,0.050012734
4.1490436,0.05008339
4.2701926,0.050039172
4.391185,0.050221004
4.5564303,0.056667462
4.6768165,0.05078795
4.8809676,0.086023785
4.9976935,0.050000254
5.1146197,0.0503296
5.2310786,0.050359044
5.3463144,0.050044782
5.4609995,0.05000809
5.5752807,0.050026033
5.68912,0.05002098
5.802825,0.050145715
5.9158473,0.050023086
6.029392,0.050436318
6.141571,0.050016295
6.4918737,0.15219268
6.6026864,0.05029615
6.713696,0.050574273
6.8237896,0.0503342
6.932957,0.05007711
7.0423203,0.050325222
7.150755,0.050049454
7.259126,0.05016653
7.368641,0.05084061
7.4765935,0.050254885
7.584474,0.050356578
7.6914945,0.050086297
7.7982197,0.05007836
7.9045305,0.050013456
8.22477,0.1313166
8.334629,0.05047946
8.439301,0.050002303
8.544792,0.050525203
8.64901,0.050039608
8.752944,0.050023254
8.858089,0.050724134
8.963566,0.051000345
9.066855,0.050053604
9.170788,0.050473467
9.273747,0.050107546
9.377452,0.05057707
9.480628,0.05042605
9.58272,0.050002076
9.684992,0.050197743
9.877326,0.09444144
9.978722,0.050088596
10.079736,0.050008405
10.180699,0.050088774
10.281738,0.050228275
10.382355,0.05011687
23.675262,7.227641
30.998022,4.2023807
37.208973,3.7657154
43.264748,3.7579212
48.527714,3.3591764
52.29679,2.4877546
55.87235,2.3891175
66.10724,6.9721007
78.25179,8.495166
85.099724,4.87584
88.893715,2.71344
92.86426,2.91504
97.1192,3.13008
101.66893,3.35856
106.53732,3.60048
114.16894,5.88372
122.24561,6.50364
127.99578,4.70256
134.12259,5.01168
137.19557,2.62596
140.36476,2.70828
