depth,dgrain
0.30337912,0.4852281
0.45379668,0.6291097
0.60188895,0.66841185
0.747489,0.731101
0.891603,0.7855623
1.0344824,0.81958
1.176903,0.8503377
1.3184268,0.8580174
1.45865,0.89673114
1.5970725,0.9057605
2.1466603,0.9616254
2.2824597,1.0228138
2.4097893,1.0437857
2.5367422,1.0737228
2.662096,1.0781828
2.7862966,1.09625
2.909805,1.1126279
3.0324962,1.1195518
3.1542659,1.1378126
3.278132,1.1443241
3.398497,1.160624
3.587541,1.2449642
3.7248864,1.2880623
3.8641243,1.3080068
3.9969835,1.3110944
4.246598,1.3020126
4.359848,1.320115
4.577818,1.3507811
4.7377024,1.3652053
4.8482056,1.3777734
4.957849,1.393284
5.067136,1.405478
5.175928,1.4206834
5.2850094,1.4365517
5.393314,1.4395732
5.501047,1.447191
5.608319,1.4508934
5.977159,1.4762222
6.095098,1.5128264
6.2097964,1.5464436
6.6626596,1.5583895
6.8685527,1.5665134
7.064057,1.5899805
7.1662602,1.603271
7.268333,1.6117173
7.370605,1.6138377
7.472054,1.6192485
7.5728707,1.6233332
7.6746216,1.6283273
7.774912,1.6351473
7.875026,1.6400917
7.9759965,1.6463279
8.076384,1.648576
8.176357,1.6546628
8.275983,1.662002
8.608392,1.6824398
8.7073765,1.7303308
8.805437,1.7456077
8.903108,1.7539817
9.282102,1.7642572
9.37905,1.7827435
9.47556,1.7996948
9.571992,1.8154696
9.66835,1.822103
9.765048,1.8265455
9.86087,1.8307126
10.177784,1.8426294
10.273355,1.8734457
10.368306,1.8788463
10.463082,1.8947419
10.557872,1.8991278
10.652617,1.902943
10.746869,1.9109858
10.853598,1.9188404
10.947706,1.9265236
11.041488,1.9448906
11.135103,1.950736
11.228901,1.9545599
11.322789,1.9586978
11.603739,1.9673703
11.726136,1.9767587
11.97973,1.9863958
12.624268,2.016696
12.807781,2.0363886
12.995754,2.0488794
13.631301,2.0759223
14.206029,2.1044252
15.10556,2.1413646
15.482401,2.195342
21.701096,2.512817
27.856903,2.512817
31.701397,2.754415
35.09111,3.1019564
58.30243,3.3632073
61.82931,3.363816
65.9636,3.363816
70.09357,3.363816
85.37138,3.363816
95.52349,3.363816
97.699356,3.363816
