depth,T_ice
0.08513743,0.0
0.17192905,0.0026245117
0.25872067,-0.2116394
0.3455123,-0.3592224
0.4323039,-0.4908142
0.51909554,-0.6043396
0.6058872,-0.70092773
0.6926788,-0.7835388
0.7794704,-0.85601807
0.866262,-0.92181396
0.95305365,-0.9836731
1.0398452,-1.043396
1.1266369,-1.1019897
1.2134285,-1.1598816
1.3002201,-1.2171936
1.3870118,-1.2738037
1.4738034,-1.3295898
1.560595,-1.3843994
1.6473867,-1.4380798
1.7341783,-1.490448
1.8209699,-1.5414734
1.9077615,-1.5910339
1.9945531,-1.6390381
2.0813448,-1.6854553
2.1681364,-1.7302551
2.254928,-1.773407
2.3417196,-1.8149109
2.4285111,-1.8547974
2.515303,-1.8930359
2.6020944,-1.929657
2.6888862,-1.9647217
2.7756777,-1.9982605
2.8624694,-2.030243
2.949261,-2.060791
3.0360527,-2.0898743
3.1228442,-2.1175842
3.209636,-2.143921
3.2964275,-2.1689758
3.383219,-2.1927185
3.4700108,-2.2152405
3.5568023,-2.2365723
3.643594,-2.2567139
3.7303855,-2.2757568
3.8171773,-2.2937012
3.9039688,-2.3105774
3.9907606,-2.3264465
4.0775523,-2.3413086
4.164344,-2.3552246
4.2511353,-2.3681946
4.337927,-2.3802795
4.4247184,-2.39151
4.5115104,-2.401886
4.598302,-2.411438
4.6850934,-2.4201965
4.771885,-2.4282227
4.858677,-2.4354858
4.9454684,-2.442047
5.03226,-2.4479065
5.1190515,-2.453125
5.205843,-2.457672
5.292635,-2.461609
5.3794265,-2.4649658
5.466218,-2.4677124
5.5530095,-2.4699097
5.726593,-2.472412
5.900176,-2.4736633
6.0737596,-2.473053
6.2473426,-2.4706726
6.420926,-2.4666443
6.594509,-2.4611511
6.9416757,-2.4508057
7.288842,-2.43219
7.6360087,-2.4095764
7.9831753,-2.3837585
8.330341,-2.3553162
8.677508,-2.3248901
9.371841,-2.277008
10.0661745,-2.2097778
10.760507,-2.1419373
11.45484,-2.0752563
12.149173,-2.0083923
12.843506,-1.9380493
13.537839,-1.9099426
14.926505,-1.8214722
16.31517,-1.7321167
17.703836,-1.6565247
19.092503,-1.591095
20.481169,-1.5359497
21.869835,-1.4910889
24.647167,-1.4262085
27.4245,-1.3532715
30.20183,-1.2936401
32.979164,-1.2445679
35.756496,-1.2042236
38.533825,-1.1711731
41.311157,-1.1440125
44.08849,-1.1215515
46.86582,-1.1026917
49.643154,-1.0864258
52.420486,-1.0718384
