depth,dgrain
0.055973537,3.3250992
0.11223469,3.3291519
0.22141854,3.363816
0.3306024,3.363816
0.40689573,3.363816
0.48318902,3.363816
0.57855564,3.363816
0.6739223,3.363816
0.76928896,3.363816
0.83127725,3.363816
0.89326555,3.363816
0.9934005,3.363816
1.0935355,3.363816
1.1698288,3.363816
1.2461221,3.363816
1.3224155,3.363816
1.3987087,3.363816
1.475002,3.363816
1.5512954,3.363816
1.6275886,3.363816
1.7134186,3.363816
1.7992486,3.363816
1.8946153,3.363816
1.9899819,3.363816
2.0853486,3.363816
2.1616418,3.363816
2.237935,3.363816
2.3142285,3.363816
2.3905218,3.363816
2.466815,3.363816
2.5431085,3.363816
2.6194017,3.363816
2.695695,3.363816
2.7775671,3.363816
2.8594396,3.363816
2.9413118,3.363816
3.023184,3.363816
3.1050563,3.363816
3.1869285,3.363816
3.268801,3.363816
3.3506732,3.363816
3.4325454,3.363816
3.5144176,3.363816
3.5758219,3.363816
3.637226,3.363816
3.6986303,3.363816
3.7600346,3.363816
3.8214388,3.363816
3.882843,3.363816
3.9851832,3.363816
4.0875235,3.363816
4.169396,3.363816
4.2512684,3.363816
4.3331404,3.363816
4.415013,3.363816
4.496885,3.363816
4.5787573,3.363816
4.6606297,3.363816
4.7425017,3.363816
4.824374,3.363816
4.906246,3.363816
4.9881186,3.363816
5.069991,3.363816
5.151863,3.363816
5.2337356,3.363816
5.3156075,3.363816
5.403385,3.363816
5.491163,3.363816
5.5789404,3.363816
5.666718,3.363816
5.7544956,3.363816
5.842273,3.363816
6.0178285,3.363816
6.1933837,3.363816
6.3689384,3.363816
6.5444937,3.363816
6.720049,3.363816
6.895604,3.363816
7.0711594,3.363816
7.4222693,3.363816
7.77338,3.363816
8.12449,3.363816
8.466762,3.363816
8.809033,3.363816
9.493576,3.363816
10.006983,3.363816
10.5203905,3.363816
11.547205,3.363816
12.574019,3.363816
13.600833,3.363816
14.834969,3.363816
16.069103,3.363816
17.430851,3.363816
18.792597,3.363816
20.154345,3.363816
21.51609,3.363816
23.89062,3.363816
26.26515,3.363816
27.894712,3.363816
29.524277,3.363816
