depth,dgrain
0.15867545,0.18924142
0.31532487,0.5928904
0.46899244,0.6582776
0.62053823,0.7151683
0.7702927,0.7559863
0.9187728,0.8503377
1.0662737,0.88505113
1.2119957,0.9115168
1.5147679,0.94527376
1.6619899,0.9963192
1.8002135,1.0230188
1.9373765,1.0752474
2.072276,1.11213
2.205854,1.1301703
2.3383167,1.1490539
2.5274832,1.1819451
2.6575031,1.212059
2.7852569,1.2251172
2.9118867,1.2351207
3.0374975,1.2781595
3.1627016,1.3048564
3.2866123,1.3230543
3.4421914,1.341374
3.5643153,1.3625536
3.6850574,1.371938
3.8048453,1.3962697
3.9239368,1.4173472
4.0425854,1.4368359
4.160161,1.4473311
4.277059,1.4548265
4.393566,1.4579936
4.509873,1.4622042
4.6253185,1.4733969
4.7397294,1.4885774
4.8537607,1.4997073
4.967134,1.5308427
5.0800543,1.5467868
5.192285,1.564365
5.3045206,1.5719995
5.4278584,1.5839187
5.538571,1.5991749
5.648746,1.6051747
5.759126,1.6140629
5.868589,1.6233889
5.977532,1.635586
6.0862384,1.6438456
6.194308,1.6497302
6.302052,1.6603755
6.4648476,1.6808568
6.571908,1.6871814
6.678215,1.6955185
6.784157,1.7263141
6.88996,1.7425892
6.9953084,1.7480593
7.1007767,1.7548014
7.205733,1.7647761
7.310355,1.7755424
7.4150124,1.784348
7.518741,1.7949635
7.622175,1.8190672
7.7253723,1.8300121
7.828232,1.8377665
7.9505835,1.8494831
8.052834,1.8608406
8.154833,1.884695
8.256786,1.8988025
8.358243,1.9045296
8.506165,1.91613
8.607354,1.9324491
8.708226,1.9516839
8.808594,1.9619879
8.908853,1.9690044
9.008873,1.9779978
9.109266,1.9872444
9.209007,1.9886103
9.308423,2.0004091
9.407498,2.0129614
9.506986,2.0208867
15.939011,2.449755
21.661642,2.493704
25.42203,2.7894769
31.276396,3.10913
33.935005,3.2801294
35.2278,3.3452702
36.666134,3.3859925
40.93372,3.483081
42.933025,3.6214526
54.46567,3.8975527
58.85592,3.9788928
67.66919,3.9845788
71.64338,3.9845788
75.680626,3.9845788
80.00984,3.9845788
84.42843,3.9845788
89.15862,3.9845788
94.21671,3.9845788
99.38042,3.9845788
107.705444,3.9845788
113.684586,3.9845788
116.81577,3.9845788
