depth,dgrain
0.29389575,0.4406785
0.44619423,0.6132965
0.5962371,0.65841293
0.7441223,0.7629544
0.890296,0.7958385
1.0356479,0.85070264
1.1793882,0.88636005
1.3214318,0.9040409
1.8286921,0.94756764
1.9615991,1.0133123
2.0927143,1.0423837
2.2227538,1.0715556
2.3518035,1.0796696
2.479707,1.1066957
2.6067343,1.1175588
2.7329776,1.1381978
2.858754,1.1557251
3.0537744,1.1889555
3.1759071,1.2117994
3.2972753,1.2224336
3.417517,1.2467791
3.5371025,1.2563863
3.6562371,1.2825439
3.7745697,1.3059065
3.8923488,1.3245441
4.181824,1.3498743
4.296665,1.3814416
4.4111695,1.3891157
4.52466,1.4049728
4.6378093,1.4196943
4.752126,1.4340454
4.8641057,1.4417781
4.9755626,1.4517429
5.4493027,1.4749455
5.7742405,1.5328238
5.883329,1.5473628
5.9904656,1.558469
6.167205,1.567508
6.9323745,1.6101187
7.036023,1.6463062
7.1392717,1.6510441
7.242167,1.6607159
7.3449965,1.6673268
7.5382967,1.6813176
7.943928,1.7423699
8.261005,1.7689699
8.360944,1.8051218
8.460802,1.8162348
8.560172,1.8226507
8.659314,1.829609
8.758335,1.8350699
8.93064,1.8451374
9.028931,1.8662721
9.127957,1.8733371
9.226343,1.8786219
9.323964,1.890516
9.422387,1.8991604
9.520148,1.9029349
9.761534,1.9158742
10.605836,1.9573314
10.749331,1.9946499
10.846819,2.0005705
10.942185,2.0106347
11.036604,2.0150588
11.130957,2.0213964
11.225057,2.0256093
11.319096,2.0279088
11.412979,2.0331383
11.508373,2.0383341
11.687867,2.0466018
11.781347,2.0580814
11.874788,2.06238
11.967972,2.0747411
12.060918,2.079372
12.1540575,2.0879395
12.246833,2.094092
12.339216,2.097318
12.694734,2.105768
12.786678,2.1199284
12.878272,2.1267343
12.969826,2.133922
13.061321,2.1359818
13.15258,2.1430376
13.243738,2.1459591
13.334832,2.1516454
13.426092,2.1566143
13.582931,2.1663957
21.565416,2.5471742
28.4299,2.5975962
31.65903,3.1131327
32.722008,3.3205488
33.730225,3.38603
34.67613,3.3725166
35.808426,3.363816
58.594624,3.363816
66.87444,3.363816
74.5237,3.363816
82.16968,3.363816
90.17174,3.363816
94.50588,3.363816
