depth,T_ice
0.15176989,-16.40625
0.30963412,-14.666351
0.4644928,-14.114685
0.61658585,-13.667969
0.76644343,-13.496582
0.91515154,-13.596039
1.0629232,-13.898132
1.2088854,-14.343964
1.3535143,-14.8862
1.4957732,-15.483978
1.636114,-16.104797
1.7748464,-16.730621
1.912337,-17.350891
2.0483427,-17.957184
2.1825933,-18.541
2.3152454,-19.097427
2.4465253,-19.62616
2.7405005,-20.416962
2.8671637,-21.12825
2.9926786,-21.53218
3.117423,-21.910522
3.2407467,-22.264023
3.363193,-22.593674
3.4851854,-22.901657
3.6059377,-23.188187
3.7258742,-23.453506
3.8451219,-23.699066
3.963386,-23.925781
4.081212,-24.13504
4.198112,-24.32782
4.3142567,-24.504745
4.4298267,-24.666916
4.5449467,-24.815369
4.6591372,-24.950775
4.772978,-25.074066
4.8863363,-25.186234
4.9991126,-25.287903
5.201262,-25.414185
5.3123384,-25.518799
5.423024,-25.585632
5.5335464,-25.64502
5.6430755,-25.697342
5.752381,-25.743088
5.8610797,-25.782791
5.9694033,-25.816895
6.0771666,-25.845795
6.1846337,-25.869919
6.291561,-25.889618
6.398051,-25.905212
6.5041122,-25.917023
6.6099486,-25.92537
6.7300787,-25.930832
6.835034,-25.932709
6.939643,-25.931763
7.043894,-25.928314
7.147826,-25.922562
7.252063,-25.914658
7.355397,-25.904755
7.458332,-25.893066
7.560961,-25.879684
7.6633744,-25.86473
7.863794,-25.840698
7.965967,-25.812515
8.067187,-25.79213
8.168089,-25.77066
19.165825,-24.740646
19.24985,-24.125
19.500835,-24.10904
19.667482,-24.089462
20.001272,-24.066238
20.08349,-24.047302
20.414406,-24.028793
20.497568,-24.010437
20.9121,-23.988358
20.994802,-23.96672
21.490835,-23.942322
22.086012,-23.897156
22.23832,-23.866837
22.978552,-23.831512
23.200888,-23.79457
24.25448,-23.746674
26.418163,-23.632889
26.856926,-23.550705
27.791035,-23.51004
28.285332,-23.471283
28.823494,-23.444168
29.373756,-23.416672
29.967333,-23.389084
30.584543,-23.360947
31.18088,-23.336456
34.079815,-23.267715
34.874706,-23.215668
35.665825,-23.197586
38.392994,-23.1622
40.35095,-23.142288
49.533974,-23.144196
57.841106,-23.492432
73.159195,-24.279724
81.16811,-25.519073
85.505585,-26.195435
