depth,T_ice
0.10732477,0.0
0.21753018,-0.05429077
0.32773557,-0.50564575
0.43794098,-0.86761475
0.5481464,-1.2080688
0.64457613,-1.5085754
0.74100584,-1.7770386
0.8374356,-2.036438
0.9338653,-2.2885742
1.030295,-2.5341797
1.1070652,-2.7488403
1.1838353,-2.9346924
1.2606055,-3.1159363
1.3373755,-3.292328
1.4141456,-3.4637146
1.4909158,-3.630066
1.5676858,-3.7913208
1.6466799,-3.9498596
1.7256739,-4.1054077
1.8068918,-4.257965
1.8881098,-4.407379
1.9693277,-4.551697
2.0505457,-4.6910095
2.1317637,-4.8255005
2.2129815,-4.9552917
2.2941995,-5.080536
2.3754175,-5.2013245
2.4566352,-5.317749
2.5378532,-5.4299927
2.6190712,-5.538086
2.7002892,-5.6421814
2.781507,-5.7423096
2.862725,-5.838623
2.9337907,-5.9253845
3.0048563,-6.00354
3.075922,-6.078949
3.1469877,-6.151642
3.2180536,-6.2216797
3.2891192,-6.2891235
3.360185,-6.3540344
3.4312506,-6.4164124
3.5124686,-6.480652
3.573382,-6.5378723
3.6342955,-6.5851746
3.6952088,-6.6307983
3.7561224,-6.674774
3.83734,-6.7241516
3.9185581,-6.777771
3.9997761,-6.8286133
4.080994,-6.87677
4.162212,-6.9223022
4.2434297,-6.9653015
4.324648,-7.005829
4.4058657,-7.0439453
4.487084,-7.0797424
4.5683017,-7.113312
4.6495194,-7.144684
4.7307377,-7.1739807
4.8119555,-7.201172
4.893173,-7.226288
4.9743915,-7.2492676
5.055609,-7.270233
5.218045,-7.2990417
5.381527,-7.3311768
5.5450087,-7.356964
5.708491,-7.3767395
5.8719726,-7.3908997
6.1989365,-7.4045105
6.5259,-7.4046936
6.852864,-7.389984
7.1798277,-7.3631897
7.506791,-7.32666
7.833755,-7.282593
8.512488,-7.206085
9.191221,-7.0889893
9.869955,-6.9680176
10.548688,-6.8497314
11.227421,-6.737915
11.906155,-6.6343994
13.263621,-6.4923096
14.621087,-6.3357544
15.978554,-6.2039795
17.33602,-6.089081
18.693487,-5.9853516
20.102945,-5.8876953
22.217133,-5.771637
24.33132,-5.6427917
26.707256,-5.5069885
29.083195,-5.363922
31.459131,-5.226166
33.835068,-5.094879
36.549072,-4.960388
39.263077,-4.823303
41.52317,-4.702759
44.306126,-4.5844116
47.089077,-4.4584045
49.872032,-4.3363037
52.7893,-4.214325
54.293655,-4.1213684
55.798016,-4.0584717
