depth,snowc
0.07847202,0.052313514
0.14096348,0.056251343
0.20345494,0.056251343
0.2659464,0.056251343
0.32843786,0.056251343
0.39370623,0.058750957
0.4589746,0.058750957
0.5364808,0.06976676
0.61398697,0.06976676
0.69149315,0.06976676
0.76899934,0.06976676
0.8261091,0.051407088
0.88321894,0.051407088
0.9403288,0.051407088
1.0157954,0.067930795
1.0912619,0.067930795
1.1667284,0.067930795
1.2421949,0.067930795
1.3074633,0.058750957
1.3727317,0.058750957
1.440858,0.061323542
1.5089843,0.061323542
1.5771106,0.061323542
1.645237,0.061323542
1.7133633,0.061323542
1.7814897,0.061323542
1.8836792,0.091985315
1.9603213,0.06898899
2.0369635,0.06898899
2.1136055,0.06898899
2.1902478,0.06898899
2.258374,0.061323542
2.3265004,0.061323542
2.3946266,0.061323542
2.462753,0.061323542
2.5338197,0.063970156
2.604886,0.063970156
2.7114859,0.09595524
2.8180857,0.09595524
2.9163744,0.08847404
3.0146632,0.08847404
3.112952,0.08847404
3.2112405,0.08847404
3.3095293,0.08847404
3.407818,0.08847404
3.5061066,0.08847404
3.6043954,0.08847404
3.6777508,0.06603045
3.7511063,0.06603045
3.8267505,0.06809075
3.9023948,0.06809075
3.978039,0.06809075
4.0536833,0.06809075
4.1293273,0.06809075
4.204972,0.06809075
4.280616,0.06809075
4.3562603,0.06809075
4.4319043,0.06809075
4.507549,0.06809075
4.6588373,0.1361815
4.810126,0.1361815
4.9614143,0.1361815
5.112703,0.1361815
5.2639914,0.1361815
5.41528,0.1361815
5.7178564,0.272363
6.0204334,0.272363
6.346848,0.29382
6.673262,0.29382
6.999676,0.29382
7.326091,0.29382
7.978919,0.58764
8.631748,0.58764
9.333102,0.63132
10.034456,0.63132
10.73581,0.63132
11.437164,0.63132
12.190777,0.67836
12.944388,0.67836
14.059926,1.004145
15.175464,1.004145
16.291002,1.004145
17.40654,1.004145
18.884003,1.32993
20.361465,1.32993
23.032902,2.40468
26.006983,2.6771026
28.981064,2.6771026
31.119602,1.9249932
33.27719,1.9421409
35.43478,1.9421409
37.764137,2.09676
40.171886,2.16732
42.659885,2.23956
45.230007,2.31348
47.884113,2.38908
50.624073,2.46636
53.45175,2.54532
56.36902,2.62596
59.377735,2.70828
