depth,density_bulk
0.1016158,877.96576
0.18840742,900.0
0.27519906,900.0
0.36199066,900.0
0.4487823,900.0
0.5355739,900.0
0.62236553,900.0
0.70915717,900.0
0.7959488,900.0
0.88274044,900.0
0.969532,900.0
1.0563236,900.0
1.1431153,900.0
1.2299069,900.0
1.3166986,900.0
1.4034902,900.0
1.4902818,900.0
1.5770735,900.0
1.663865,900.0
1.7506566,900.0
1.8374482,900.0
1.9242399,900.0
2.0110316,900.0
2.0978231,900.0
2.1846147,900.0
2.2714064,900.0
2.358198,900.0
2.4449897,900.0
2.5317812,900.0
2.618573,900.0
2.7053645,900.0
2.7921562,900.0
2.8789477,900.0
2.9657393,900.0
3.052531,900.0
3.1393225,900.0
3.2261143,900.0
3.3129058,900.0
3.3996975,900.0
3.486489,900.0
3.5732808,900.0
3.6600723,900.0
3.746864,900.0
3.8336556,900.0
3.920447,900.0
4.007239,900.0
4.0940304,900.0
4.180822,900.0
4.267614,900.0
4.3544054,900.0
4.441197,900.0
4.5279884,900.0
4.6147804,900.0
4.701572,900.0
4.7883635,900.0
4.875155,900.0
4.9619465,900.0
5.0487385,900.0
5.13553,900.0
5.2223215,900.0
5.309113,900.0
5.395905,900.0
5.4826965,900.0
5.569488,900.0
5.6562796,900.0
5.743071,900.0
5.829863,900.0
6.003446,900.0
6.1770296,900.0
6.3506126,900.0
6.524196,900.0
6.697779,900.0
6.871362,900.0
7.2185287,900.0
7.5656953,900.0
7.912862,900.0
8.260029,900.0
8.607195,900.0
8.954361,900.0
9.301528,900.0
9.995861,900.0
10.690194,900.0
11.384527,900.0
12.07886,900.0
12.773192,900.0
13.4675255,900.0
14.856192,900.0
16.244858,900.0
17.633524,900.0
19.02219,900.0
20.410856,900.0
21.799522,900.0
24.576853,900.0
27.354185,900.0
30.131517,900.0
32.908848,900.0
35.68618,900.0
38.463512,900.0
41.240845,900.0
44.018177,900.0
