depth,dgrain
0.20932862,0.59926003
0.36308098,0.8231117
0.506929,0.8812705
0.6464808,0.96362287
0.77808374,0.9894766
0.90689844,0.9879452
1.2664278,1.0183613
1.4221034,1.1519015
1.555374,1.1796309
1.6787168,1.2268295
1.79968,1.2607384
1.9197736,1.2854947
2.0415244,1.3039534
2.1585276,1.3355638
2.3387752,1.372698
2.5315065,1.4430207
2.6673293,1.6097738
2.8850796,1.6515951
3.0268474,1.7601327
3.15873,1.7806325
3.3001423,1.785749
3.4217775,1.808534
3.5421424,1.8147676
3.6608293,1.8151113
3.7804263,1.8138609
3.9382422,1.8043475
4.0838113,1.7817876
4.2671614,1.8070929
4.41498,1.8159689
4.54979,1.8296156
4.702711,1.8118355
5.227925,1.7950089
5.371995,1.8361242
5.4930444,1.8132604
5.5976853,1.7991614
5.8731413,1.7677127
6.1713257,1.7208147
6.4783254,1.6958907
6.74777,1.781235
7.435231,1.9312326
7.5750384,2.074419
7.802525,2.0829675
8.06042,2.121236
8.600736,2.142797
8.840253,2.0955718
8.960641,2.0935268
9.120728,2.1019464
9.241956,2.142718
9.549729,2.145363
9.874692,2.1425097
10.035177,2.151506
10.609251,2.18171
10.9082775,2.1369662
11.137743,2.1619442
11.410819,2.1883407
11.505264,2.203859
11.596233,2.21522
11.740486,2.2289736
14.33172,2.4058309
15.456472,2.4009113
16.39281,2.4933226
19.813072,2.625365
20.529583,2.6833696
21.572662,2.819541
22.844803,2.8336415
23.909872,2.81613
24.813147,2.8878098
26.078299,2.9773202
26.964012,2.9872901
28.19824,3.022984
28.504385,3.0437024
28.657934,3.088107
28.750551,3.0969326
28.853472,3.1295128
28.966516,3.1331737
33.440533,3.2164009
36.35923,3.3068013
39.277905,3.3068013
43.737434,3.4941168
48.192932,3.4941168
49.317684,3.6351051
52.222378,3.7620015
55.12672,3.7620015
57.835087,3.9064822
60.543453,3.9064822
63.557903,3.96705
66.79632,3.9845788
70.27362,3.9845788
74.00476,3.9845788
78.00465,3.9845788
82.28823,3.9845788
86.87042,3.9845788
89.3183,3.9845788
91.766174,3.9845788
94.37829,3.9845788
96.9904,3.9845788
99.73036,3.9845788
102.558044,3.9845788
105.4753,3.9845788
108.484024,3.9845788
