depth,snic
0.38338977,0.052973107
0.530849,0.0
0.6759544,0.0
0.81970847,0.0
0.9618239,0.0
1.1026039,0.0
1.3076751,0.008454827
1.4829004,0.047965042
1.6377088,0.022353744
1.7762904,0.010816368
1.9108509,0.01004133
2.0429106,0.010426645
2.1712725,0.00837426
2.4472797,0.020880125
2.7092025,0.08723894
2.855846,0.02811252
2.9885628,0.016354935
3.1111205,0.008447791
3.233909,0.009321857
3.502227,0.06802761
3.6337843,0.01856438
3.7549562,0.01011951
3.878042,0.012308926
3.988887,0.000549348
4.0975366,0.0
4.20637,0.0
4.3142166,0.0
4.630481,0.07768875
4.7503557,0.012716381
4.8634024,0.0070417775
4.968764,0.0
5.0740266,0.0
5.1782246,0.0
5.421522,0.022507034
5.6069207,0.022508709
5.709335,0.0
5.811687,0.0
5.913514,0.0
6.015163,0.0
6.2185874,0.0
6.3198066,0.0
6.4204965,0.0
6.665232,0.080851756
6.76835,0.0033311062
6.867875,0.0
7.1648207,0.08096075
7.271268,0.007685342
7.3692045,0.0
7.4668474,0.0
7.564074,0.0
7.9091153,0.054755054
8.006025,0.0
8.1021595,0.0
8.198052,0.0
8.293889,0.0
8.389348,0.0
8.569562,0.023404203
8.664639,0.0
8.759988,0.0
8.854508,0.0
8.949593,0.0
9.237078,0.002583575
9.395466,0.0030529548
9.583383,0.06556814
9.69008,0.012410771
9.894402,0.017026385
10.204915,0.030082779
10.457111,0.052986037
11.05045,0.008455234
11.919082,0.1306545
12.794818,0.21862265
13.7288475,0.118367776
15.06827,0.06480517
15.9048,0.16519393
17.735767,0.08848243
19.385279,0.18967326
20.189617,0.13154028
21.010117,0.21718992
23.127792,0.18365555
23.919315,0.1652952
26.947607,0.20623183
27.87577,0.0
28.902006,0.0
29.954239,0.0
30.952631,0.0
33.01129,0.0
40.966835,0.0
44.30608,0.0
48.164925,0.0
51.6518,0.0
55.678444,0.0
59.81204,0.0
63.941124,0.0
68.14795,0.0
72.35255,0.0
75.78433,0.0
79.21503,0.0
84.29027,0.0
89.36457,0.0
91.539955,0.0
