depth,snowc
0.2270357,0.050607182
0.34681797,0.017499484
0.4665953,0.017499484
0.68755114,0.03384666
0.97980183,0.046109214
1.293795,0.043147963
1.6076916,0.043147963
2.022636,0.045731757
2.3499506,0.02800004
2.5675862,0.028233346
2.7166672,0.028233346
2.923714,0.030554064
3.1439636,0.030554064
3.3166292,0.019812033
3.521852,0.0154313585
3.714402,0.0154313585
3.8413112,0.01131323
3.951201,0.01131323
4.146997,0.02262646
4.591757,0.058770567
4.7460704,0.05
4.877918,0.05
5.162838,0.1
5.273261,0.05
5.428763,0.1
5.5038385,0.05
5.6561856,0.1
5.801106,0.1
5.8696713,0.05
5.9346786,0.05
6.0597034,0.1
6.122215,0.05
6.249081,0.1
6.439377,0.15
6.502807,0.05
6.6277432,0.1021255
6.6990037,0.0582505
6.778322,0.0648375
6.866284,0.0719033
6.9651556,0.0794647
7.0740724,0.0875385
7.1936913,0.0961415
7.3246922,0.1052905
7.474258,0.1150023
7.632945,0.1252937
7.805418,0.1361815
7.989898,0.1476825
8.189528,0.1598135
8.390839,0.1725913
8.612502,0.1860327
8.850129,0.2001545
9.106118,0.2149735
9.372765,0.2305065
9.658222,0.2467703
9.951266,0.2637817
10.264057,0.2815575
10.597465,0.3001145
10.9523735,0.3194695
11.32969,0.3396393
11.730337,0.3606407
12.155259,0.3824905
12.605414,0.4052055
13.081785,0.4288025
13.585369,0.4532983
14.117184,0.4787097
14.678265,0.5050535
15.269666,0.5323465
15.892461,0.5606055
16.54774,0.5898473
17.236618,0.6200887
17.96022,0.6513465
18.719696,0.6836375
19.51621,0.7169785
20.35095,0.7513863
21.225119,0.7868777
22.139938,0.8234695
23.09665,0.8611785
25.280653,1.9659193
27.464657,1.9659193
29.788507,2.0918016
32.399822,2.35056
35.20524,2.52528
38.21969,2.71344
41.458103,2.91504
44.93541,3.13008
48.666546,3.35856
50.699444,1.8299025
52.73234,1.8299025
54.77183,1.835835
56.950016,1.96068
59.202854,2.02788
61.53221,2.09676
63.93996,2.16732
66.42796,2.23956
68.99808,2.31348
71.65219,2.38908
74.39215,2.46636
77.219826,2.54532
80.13709,2.62596
83.14581,2.70828
