depth,density_bulk
0.15224,517.9788
0.33767787,502.51913
0.48385155,439.97794
0.6245768,449.71277
0.7546967,443.26242
0.8822054,451.17932
1.0114696,458.19742
1.1449109,467.62085
1.282299,475.92184
1.4148962,441.06662
1.5390428,426.26974
1.6716248,445.59973
1.8026954,430.37805
1.9298496,401.00262
2.0547328,401.89078
2.179482,402.99255
2.305286,404.33508
2.4324346,405.9185
2.5550947,407.71396
2.677346,409.74146
2.80043,412.04086
2.9216125,414.5949
3.0435295,417.39172
3.3784325,538.97076
3.5300174,550.5251
3.6569538,497.68713
3.7838345,504.11945
3.9121153,510.8236
4.028258,487.5497
4.149699,514.67114
4.2643347,495.08685
4.377043,495.61676
4.722964,508.81866
4.847145,539.1714
4.962699,512.5167
5.406928,489.39343
5.513633,476.9552
5.7269144,478.55997
5.83109,480.16837
5.935394,481.24365
6.0431647,482.3536
6.147554,483.48355
6.251031,484.6054
6.355446,485.7551
6.5458026,489.27682
6.777278,735.5122
6.905835,577.79205
7.018959,539.60077
7.340588,523.0092
7.440958,501.4399
7.540547,502.54196
7.640305,503.62445
7.740619,504.69626
7.844926,505.77908
7.943722,506.8438
8.043221,507.87674
8.142684,508.90988
8.24259,509.94373
8.340919,510.97092
8.439117,511.98782
8.539647,513.0156
8.638018,514.0444
8.735628,515.0577
8.832845,516.06964
9.235367,636.0138
9.355118,587.2912
9.467621,579.72626
9.576292,575.97797
14.789471,593.464
15.551901,604.435
16.507719,581.4127
19.613111,642.39764
23.576305,632.8465
25.134384,619.7806
30.448227,668.9547
35.697666,677.1614
47.01099,704.16406
53.74536,717.04913
60.44959,720.2732
67.140526,721.70374
77.791145,737.8498
84.07229,740.1333
89.42718,742.088
92.81822,748.23267
96.50873,751.1348
100.13315,756.3222
104.09088,760.87415
110.46898,764.344
114.00661,766.899
117.78114,772.1666
123.9376,776.2894
128.39442,780.2153
133.15524,782.61316
138.23227,785.4846
143.63931,788.48804
149.38239,792.6619
155.46321,798.3548
158.6735,805.29584
161.87648,807.1303
165.22073,809.70087
