depth,density_bulk
0.06463428,896.5689
0.13170467,896.5938
0.20945469,900.0
0.2677672,900.0
0.32607973,900.0
0.38439223,900.0
0.44270474,900.0
0.52045476,900.0
0.5982048,900.0
0.6759548,900.0
0.75370485,900.0
0.8317756,900.0
0.9098464,900.0
0.98791724,900.0
1.0659881,900.0
1.1440588,900.0
1.2221296,900.0
1.3002005,900.0
1.3782712,900.0
1.4786665,900.0
1.5790619,900.0
1.6794573,900.0
1.7798526,900.0
1.8601689,900.0
1.9404851,900.0
2.0208013,900.0
2.1011176,900.0
2.181434,900.0
2.2617502,900.0
2.3420665,900.0
2.4223828,900.0
2.5026991,900.0
2.5830154,900.0
2.6633315,900.0
2.7436478,900.0
2.823964,900.0
2.9042804,900.0
2.9845967,900.0
3.064913,900.0
3.1452293,900.0
3.2255456,900.0
3.3058617,900.0
3.386178,900.0
3.4664943,900.0
3.5270596,900.0
3.587625,900.0
3.6481903,900.0
3.7087555,900.0
3.7693207,900.0
3.829886,900.0
3.8904512,900.0
3.9510167,900.0
4.013222,900.0
4.075428,900.0
4.1376333,900.0
4.199839,900.0
4.28278,900.0
4.3657207,900.0
4.448662,900.0
4.5316024,900.0
4.6145434,900.0
4.697484,900.0
4.780425,900.0
4.863366,900.0
5.0292478,900.0
5.1951294,900.0
5.361011,900.0
5.5268927,900.0
5.6927743,900.0
5.8586564,900.0
6.1904197,900.0
6.522183,900.0
6.864678,900.0
7.207173,900.0
7.549668,900.0
7.8921633,900.0
8.577153,900.0
9.262143,900.0
9.969063,900.0
10.675982,900.0
11.382903,900.0
12.089823,900.0
13.548455,900.0
14.665293,900.0
15.78213,900.0
16.898968,900.0
18.015804,900.0
19.40447,900.0
20.793137,900.0
23.570469,900.0
26.347801,900.0
29.125132,900.0
31.902464,900.0
34.6798,900.0
37.457127,900.0
40.23446,900.0
43.01179,900.0
45.789124,900.0
48.566456,900.0
51.34379,900.0
