depth,dgrain
0.15868114,0.16904962
0.3175387,0.54318315
0.47276375,0.78651196
0.6259983,0.9062609
0.7764306,0.9987326
0.92428863,1.0872419
1.0695025,1.152355
1.2124903,1.1737595
1.3531612,1.2061393
1.493655,1.2465526
1.6299978,1.274901
1.7647332,1.3166212
1.8982208,1.3431919
2.029579,1.3879288
2.159528,1.4287047
2.304211,1.4644705
2.4306004,1.4994465
2.5566673,1.5175971
2.6804335,1.5548493
2.8030546,1.5859427
2.9248374,1.6256676
3.0451655,1.6496655
3.1645787,1.6775943
3.2828069,1.7135712
3.4000986,1.7448275
3.5163658,1.7807474
3.6317885,1.7994592
3.7466238,1.8172392
3.8603406,1.8336227
3.9734805,1.8466955
4.086307,1.8705829
4.197872,1.8918858
4.3086524,1.9060973
4.418769,1.9261757
4.5283213,1.9515837
4.6372004,1.9669365
4.745743,1.9782526
4.853486,2.0172093
4.9606957,2.025602
5.067775,2.0400765
5.174377,2.052491
5.2800155,2.077348
5.38517,2.0967777
5.489763,2.1153557
5.594036,2.1379025
5.697815,2.1555731
5.801022,2.1613345
5.903857,2.1715786
6.0071235,2.1844354
6.1090226,2.1913297
10.336325,2.486622
10.425737,2.7340364
10.514991,2.738237
10.604252,2.7504132
10.693473,2.7677197
10.7823105,2.7755024
10.870933,2.78671
10.959271,2.798881
11.047393,2.8101895
11.135391,2.8233042
11.223143,2.8333156
11.31073,2.8402781
11.398299,2.8461533
11.485613,2.8539217
11.572685,2.8630946
11.65974,2.8735206
11.746898,2.8789496
11.83346,2.8880208
11.919941,2.8976712
12.006213,2.904656
12.092281,2.9123476
12.981028,2.953085
14.802638,3.1282995
15.8397665,3.2536771
16.975824,3.3041887
18.442104,3.3684826
19.31718,3.3773456
20.297136,3.363816
21.390032,3.363816
22.604227,3.363816
23.948385,3.363816
25.431461,3.363816
27.062717,3.363816
27.936886,3.363816
33.654278,3.363816
36.500275,3.363816
41.917004,3.363816
44.931454,3.363816
48.16987,3.363816
51.647175,3.363816
55.37831,3.363816
59.3782,3.363816
63.66178,3.363816
68.24398,3.363816
73.139725,3.363816
78.36395,3.363816
81.10391,3.363816
83.931595,3.363816
86.84886,3.363816
89.857574,3.363816
