depth,snic
0.07847202,0.015328535
0.14096348,0.0
0.20345494,0.0
0.2659464,0.0
0.32843786,0.0
0.39370623,0.0
0.4589746,0.0
0.5364808,0.0
0.61398697,0.0
0.69149315,0.0
0.76899934,0.0
0.8261091,0.0
0.88321894,0.0
0.9403288,0.0
1.0157954,0.0
1.0912619,0.0
1.1667284,0.0
1.2421949,0.0
1.3074633,0.0
1.3727317,0.0
1.440858,0.0
1.5089843,0.0
1.5771106,0.0
1.645237,0.0
1.7133633,0.0
1.7814897,0.0
1.8836792,0.0
1.9603213,0.0
2.0369635,0.0
2.1136055,0.0
2.1902478,0.0
2.258374,0.0
2.3265004,0.0
2.3946266,0.0
2.462753,0.0
2.5338197,0.0
2.604886,0.0
2.7114859,0.0
2.8180857,0.0
2.9163744,-3.5789433e-18
3.0146632,-3.5789433e-18
3.112952,-3.5789433e-18
3.2112405,-3.5789433e-18
3.3095293,-3.5789433e-18
3.407818,-3.5789433e-18
3.5061066,-3.5789433e-18
3.6043954,-3.5789433e-18
3.6777508,-1.4315773e-17
3.7511063,-1.4315773e-17
3.8267505,0.0
3.9023948,0.0
3.978039,0.0
4.0536833,0.0
4.1293273,0.0
4.204972,0.0
4.280616,0.0
4.3562603,0.0
4.4319043,0.0
4.507549,0.0
4.6588373,0.0
4.810126,0.0
4.9614143,0.0
5.112703,0.0
5.2639914,0.0
5.41528,0.0
5.7178564,0.0
6.0204334,0.0
6.346848,0.0
6.673262,0.0
6.999676,0.0
7.326091,0.0
7.978919,0.0
8.631748,0.0
9.333102,0.0
10.034456,0.0
10.73581,0.0
11.437164,0.0
12.190777,0.0
12.944388,0.0
14.059926,0.0
15.175464,0.0
16.291002,0.0
17.40654,0.0
18.884003,0.0
20.361465,0.0
23.032902,0.0
26.006983,0.0
28.981064,0.0
31.119602,0.0
33.27719,0.0
35.43478,0.0
37.764137,0.0
40.171886,0.0
42.659885,0.0
45.230007,0.0
47.884113,0.0
50.624073,0.0
53.45175,0.0
56.36902,0.0
59.377735,0.0
