depth,T_ice
0.2065103,-21.201172
0.36352164,-18.83554
0.5189771,-18.3461
0.6721851,-17.848923
0.82413316,-17.520538
0.9743745,-17.449783
1.123455,-17.602005
1.2708517,-17.917892
1.416597,-18.34317
1.5604081,-18.83551
1.7025435,-19.364746
1.8432635,-19.911896
1.9833064,-20.464539
2.1211188,-21.009445
2.2569554,-21.536255
2.3916178,-22.043121
2.5260727,-22.530289
2.657773,-22.991425
2.7880528,-23.422028
2.917136,-23.824005
3.0450451,-24.197998
3.1720028,-24.544662
3.2978237,-24.864182
3.4226835,-25.156647
3.5466268,-25.422684
3.6695433,-25.663086
3.7926042,-25.87976
3.9142625,-26.07306
4.0347953,-26.242935
4.154487,-26.390915
4.273336,-26.518341
4.3915696,-26.626495
4.5090923,-26.716522
12.9239025,-28.720398
13.017426,-28.397507
13.110799,-28.39148
13.204021,-28.385437
13.297107,-28.37938
13.3905735,-28.373306
13.483388,-28.367249
13.57621,-28.361221
13.668774,-28.35521
13.76121,-28.349228
13.853562,-28.343262
13.945793,-28.337341
14.037942,-28.331451
14.1303425,-28.325577
14.22217,-28.319763
14.314204,-28.31398
14.406015,-28.308243
14.497512,-28.302567
14.5889,-28.296951
14.771196,-28.28862
14.862308,-28.28041
14.953239,-28.274994
15.044646,-28.269623
15.136092,-28.264282
15.226731,-28.259003
15.31723,-28.253815
15.407611,-28.248672
15.497883,-28.243591
15.588112,-28.238556
15.714948,-28.23259
15.805586,-28.226685
15.895493,-28.221817
15.985204,-28.21701
16.075457,-28.212234
16.165035,-28.20752
16.254787,-28.20285
16.3441,-28.198227
16.433504,-28.193665
16.522655,-28.189133
16.611956,-28.184662
19.502676,-28.112549
20.549807,-28.027023
22.483797,-27.966217
23.971344,-27.898315
25.894764,-27.832657
27.042051,-27.775711
29.719532,-27.708817
30.478125,-27.653687
32.092827,-27.617981
33.876423,-27.570404
35.835228,-27.522202
37.98403,-27.47464
40.283424,-27.43074
47.004326,-27.362778
51.294376,-27.337006
57.985867,-27.349304
63.467014,-27.425613
67.38634,-27.519653
71.44604,-27.616867
75.79936,-27.738052
80.296074,-27.884079
83.899124,-28.030426
87.50204,-28.170319
95.31632,-28.404022
100.937386,-28.710068
106.92391,-28.987839
110.05908,-29.213013
