depth,density_bulk
0.065335624,875.70435
0.13856424,876.20215
0.2381286,900.0
0.33769298,900.0
0.43725732,900.0
0.5368217,900.0
0.63638604,900.0
0.7359504,900.0
0.8402929,900.0
0.9185497,900.0
0.99680656,900.0
1.0750635,900.0
1.1663631,900.0
1.2576628,900.0
1.3620052,900.0
1.4663477,900.0
1.5706902,900.0
1.6799611,900.0
1.7892321,900.0
1.8985032,900.0
2.007774,900.0
2.1170452,900.0
2.2263162,900.0
2.3355873,900.0
2.4448583,900.0
2.5449166,900.0
2.644975,900.0
2.7378864,900.0
2.8343713,900.0
2.930856,900.0
3.0309143,900.0
3.1381197,900.0
3.245325,900.0
3.3025014,900.0
3.3596776,900.0
3.419472,900.0
3.4792664,900.0
3.539061,900.0
3.6287527,900.0
3.7184443,900.0
3.808136,900.0
3.8978279,900.0
3.9875195,900.0
4.0772114,900.0
4.145154,900.0
4.213097,900.0
4.289189,900.0
4.36528,900.0
4.441372,900.0
4.5038633,900.0
4.5663548,900.0
4.628846,900.0
4.6913376,900.0
4.753829,900.0
4.816321,900.0
4.9413037,900.0
5.0662866,900.0
5.1912694,900.0
5.316252,900.0
5.4467893,900.0
5.577326,900.0
5.8383994,900.0
6.0994725,900.0
6.360546,900.0
6.6330514,900.0
6.9055567,900.0
7.1780624,900.0
7.4505677,900.0
8.0191,900.0
8.587632,900.0
9.192786,900.0
9.79794,900.0
10.403094,900.0
11.008248,900.0
11.661077,900.0
12.313905,900.0
13.619562,900.0
15.02227,900.0
16.424978,900.0
17.932203,900.0
19.930082,900.0
22.173288,900.0
24.416496,900.0
27.15139,900.0
29.886284,900.0
31.933327,900.0
33.98037,900.0
36.07506,900.0
38.169754,900.0
40.422592,900.0
42.751953,900.0
45.1597,900.0
47.6477,900.0
50.21782,900.0
52.87193,900.0
55.61189,900.0
58.439568,900.0
61.356834,900.0
62.86119,900.0
64.36555,900.0
