depth,dgrain
0.057293713,3.2636938
0.12929386,3.2909424
0.21822532,3.3638072
0.30715677,3.3638072
0.39608824,3.3638072
0.48501968,3.3638072
0.5739511,3.3638072
0.66288257,3.3638072
0.7264051,3.3638072
0.78992754,3.3638072
0.85345,3.3638072
0.91697246,3.3638072
0.9804949,3.3638072
1.0440174,3.3638072
1.1075399,3.3638072
1.1710624,3.3638072
1.2424014,3.3638098
1.3137404,3.3638098
1.3850793,3.3638098
1.4564183,3.3638098
1.5277573,3.3638098
1.5990963,3.3638098
1.6704352,3.3638098
1.7417742,3.3638098
1.8238583,3.363816
1.9059423,3.363816
1.9880264,3.363816
2.0701103,3.363816
2.1521945,3.363816
2.2379863,3.363816
2.323778,3.363816
2.4095697,3.363816
2.4953616,3.363816
2.5811534,3.363816
2.6669452,3.363816
2.752737,3.363816
2.8385286,3.363816
2.9281394,3.363816
3.01775,3.363816
3.1073606,3.363816
3.1745687,3.363816
3.2417765,3.363816
3.3089845,3.363816
3.3761923,3.363816
3.4658031,3.363816
3.5554137,3.363816
3.6489403,3.363816
3.742467,3.363816
3.8359935,3.363816
3.9295204,3.363816
4.023047,3.363816
4.116574,3.363816
4.2101,3.363816
4.303627,3.363816
4.4010973,3.363816
4.4985676,3.363816
4.5960383,3.363816
4.6935086,3.363816
4.7909794,3.363816
4.8884497,3.363816
4.98592,3.363816
5.0833907,3.363816
5.184333,3.363816
5.285275,3.363816
5.4871593,3.363816
5.6890435,3.363816
5.890928,3.363816
6.1001163,3.363816
6.3093047,3.363816
6.5184937,3.363816
6.727682,3.363816
7.161224,3.363816
7.594765,3.363816
8.044193,3.363816
8.493621,3.363816
8.959546,3.363816
9.425471,3.363816
10.391539,3.363816
11.170774,3.363816
11.95001,3.363816
12.907927,3.363816
13.865842,3.363816
14.955146,3.363816
16.04445,3.363816
17.133755,3.363816
18.223059,3.363816
19.533016,3.363816
21.592436,3.363816
23.651854,3.363816
25.960318,3.363816
28.26878,3.363816
29.932625,3.363816
31.596468,3.363816
33.315304,3.363816
35.14929,3.363816
36.98327,3.363816
38.937622,3.363816
40.891975,3.363816
42.97181,3.363816
45.05164,3.363816
