depth,dgrain
0.120335944,1.1096823
0.26063707,1.5590479
0.39839587,2.238929
0.4902092,2.243432
0.58198637,2.2441218
0.7540891,2.2701733
0.87477136,2.7379665
1.0125945,2.7374017
1.1786238,3.065429
1.3467944,3.0645244
1.4322565,3.060962
1.525516,3.0593112
1.7927465,3.1486087
2.1085699,3.4928102
2.424388,3.4928117
2.740959,3.4930956
3.0575225,3.4932618
3.3838787,3.340374
3.7102342,3.3403971
4.3635483,3.3399823
5.0178547,3.3390923
5.679387,3.33846
6.545881,3.3338723
7.1585207,3.3369882
7.8484354,3.3410268
7.903982,2.9414406
7.959529,2.955522
8.070622,2.9686294
8.153942,2.970534
8.237262,2.970534
8.292809,2.97061
8.348355,2.97061
8.403902,2.9857569
8.459449,2.9913836
8.514996,2.9953718
8.626088,3.0009358
8.681635,3.003987
8.848275,3.0074778
8.937359,3.1557553
9.026442,3.1557553
9.178351,3.1549366
9.363881,3.1523485
9.587659,3.1579254
9.715419,3.1581478
9.854611,3.2026181
10.005899,3.2281382
10.169965,3.2338567
10.347507,3.242301
10.546711,3.244494
10.745914,3.244494
10.968272,3.2645583
11.207093,3.2674346
11.463171,3.2756903
11.737316,3.3008592
12.03036,3.314128
12.343151,3.3212905
12.6765585,3.3309042
13.031467,3.3690717
13.408784,3.3862727
13.809431,3.3826969
14.234353,3.3826473
14.684508,3.372348
15.160879,3.363816
15.664463,3.363816
16.196278,3.363816
16.757359,3.363816
17.348759,3.363816
17.971554,3.363816
18.626835,3.363816
19.315712,3.363816
20.039314,3.363816
20.79879,3.363816
21.595304,3.363816
22.430044,3.363816
23.304213,3.363816
25.272831,3.363816
27.241451,3.363816
29.30716,3.363816
31.394419,3.363816
34.478916,3.363816
37.284332,3.363816
40.298782,3.363816
43.537197,3.363816
46.208633,3.363816
48.88007,3.363816
50.812828,3.363816
52.745583,3.363816
54.816452,3.363816
56.887318,3.363816
59.02911,3.363816
61.281948,3.363816
63.611305,3.363816
66.01905,3.363816
68.50706,3.363816
71.07717,3.363816
73.731285,3.363816
76.471245,3.363816
79.29892,3.363816
82.21619,3.363816
85.22491,3.363816
