depth,snowc
0.057007376,0.040618494
0.1161517,0.042031452
0.21202037,0.08629565
0.30788904,0.08629565
0.3906621,0.074507736
0.4734352,0.074507736
0.55620825,0.074507736
0.63898134,0.074507736
0.73946255,0.09044761
0.83994377,0.09044761
0.9470467,0.0964081
1.0541496,0.0964081
1.1306945,0.068901464
1.2072394,0.068901464
1.2726012,0.0588351
1.3379631,0.0588351
1.403325,0.0588351
1.4686868,0.0588351
1.5770444,0.097537465
1.6854019,0.097537465
1.7865356,0.091034964
1.8876693,0.091034964
1.9884648,0.09073047
2.0892603,0.09073047
2.161374,0.064912856
2.2334878,0.064912856
2.3421674,0.09782732
2.4508471,0.09782732
2.5453064,0.08502714
2.639766,0.08502714
2.6979988,0.052418035
2.7562318,0.052418035
2.8535898,0.08763619
2.944628,0.08194762
3.0356662,0.08194762
3.1267045,0.08194762
3.217743,0.08194762
3.2781966,0.05441708
3.3386502,0.05441708
3.399104,0.05441708
3.4595578,0.05441708
3.5596752,0.09012019
3.6597927,0.09012019
3.75991,0.09012019
3.8600276,0.09012019
3.9245932,0.05811833
3.9891589,0.05811833
4.0970407,0.0971091
4.204922,0.0971091
4.28992,0.076510206
4.3749175,0.076510206
4.459915,0.076510206
4.544913,0.076510206
4.6299105,0.076510206
4.714908,0.076510206
4.819521,0.094166405
4.9241333,0.094166405
5.1333585,0.18833281
5.3425837,0.18833281
5.551809,0.18833281
5.7610335,0.18833281
5.9702587,0.18833281
6.388709,0.37666562
6.807159,0.37666562
7.2256093,0.37666562
7.6440597,0.37666562
8.06251,0.37666562
8.48096,0.37666562
9.317861,0.75333124
9.866403,0.49376708
10.414945,0.49376708
11.512029,0.98753417
12.609113,0.98753417
13.706197,0.98753417
15.213704,1.3569748
16.284128,0.963536
17.354551,0.963536
19.4954,1.927072
22.138407,2.379088
24.781412,2.379088
27.42442,2.379088
30.067427,2.379088
32.278072,1.9899
34.488716,1.9899
36.699364,1.9899
38.910007,1.9899
41.71209,2.52228
44.514175,2.52228
46.619568,1.89516
48.797752,1.96068
51.05059,2.02788
53.37995,2.09676
55.787697,2.16732
58.2757,2.23956
60.845818,2.31348
63.499928,2.38908
66.23988,2.46636
69.067566,2.54532
71.98483,2.62596
74.993546,2.70828
