depth,T_ice
0.1016158,-6.094055
0.18840742,-3.6003113
0.27519906,-2.7138062
0.36199066,-2.551361
0.4487823,-2.7817993
0.5355739,-3.1828613
0.62236553,-3.63562
0.70915717,-4.0880737
0.7959488,-4.5232544
0.88274044,-4.939331
0.969532,-5.3394165
1.0563236,-5.7269897
1.1431153,-6.104431
1.2299069,-6.473053
1.3166986,-6.833374
1.4034902,-7.185425
1.4902818,-7.529175
1.5770735,-7.8644714
1.663865,-8.191315
1.7506566,-8.509674
1.8374482,-8.81955
1.9242399,-9.121033
2.0110316,-9.414154
2.0978231,-9.698914
2.1846147,-9.975433
2.2714064,-10.243683
2.358198,-10.503784
2.4449897,-10.755737
2.5317812,-10.999664
2.618573,-11.235626
2.7053645,-11.463776
2.7921562,-11.684143
2.8789477,-11.896942
2.9657393,-12.102264
3.052531,-12.300293
3.1393225,-12.49118
3.2261143,-12.675049
3.3129058,-12.852142
3.3996975,-13.022583
3.486489,-13.186554
3.5732808,-13.344238
3.6600723,-13.495819
3.746864,-13.641449
3.8336556,-13.781311
3.920447,-13.915588
4.007239,-14.044403
4.0940304,-14.167969
4.180822,-14.286438
4.267614,-14.399963
4.3544054,-14.5086975
4.441197,-14.612793
4.5279884,-14.712402
4.6147804,-14.807678
4.701572,-14.898743
4.7883635,-14.985748
4.875155,-15.068848
4.9619465,-15.148163
5.0487385,-15.223846
5.13553,-15.29599
5.2223215,-15.364746
5.309113,-15.430206
5.395905,-15.492523
5.4826965,-15.551819
5.569488,-15.608185
5.6562796,-15.661713
5.743071,-15.712555
5.829863,-15.760803
6.003446,-15.829468
6.1770296,-15.911621
6.3506126,-15.985168
6.524196,-16.050812
6.697779,-16.109222
6.871362,-16.161072
7.2185287,-16.229858
7.5656953,-16.300934
7.912862,-16.355347
8.260029,-16.396515
8.607195,-16.427185
8.954361,-16.449127
9.301528,-16.463745
9.995861,-16.479034
10.690194,-16.489563
11.384527,-16.496185
12.07886,-16.503204
12.773192,-16.513123
13.4675255,-16.527039
14.856192,-16.55429
16.244858,-16.605835
17.633524,-16.66626
19.02219,-16.729248
20.410856,-16.789856
21.799522,-16.845703
24.576853,-16.921936
27.354185,-17.003326
30.131517,-17.065704
32.908848,-17.113861
35.68618,-17.15181
38.463512,-17.182465
41.240845,-17.207932
44.018177,-17.230087
