depth,rhofirn
0.057007376,847.8371
0.1161517,849.2568
0.21202037,900.0
0.30788904,900.0
0.3906621,900.0
0.4734352,900.0
0.55620825,900.0
0.63898134,900.0
0.73946255,900.0
0.83994377,900.0
0.9470467,900.0
1.0541496,900.0
1.1306945,900.0
1.2072394,900.0
1.2726012,900.0
1.3379631,900.0
1.403325,900.0
1.4686868,900.0
1.5770444,900.0
1.6854019,900.0
1.7865356,900.0
1.8876693,900.0
1.9884648,900.0
2.0892603,900.0
2.161374,900.0
2.2334878,900.0
2.3421674,900.0
2.4508471,900.0
2.5453064,900.0
2.639766,900.0
2.6979988,900.0
2.7562318,900.0
2.8535898,900.0
2.944628,900.0
3.0356662,900.0
3.1267045,900.0
3.217743,900.0
3.2781966,900.0
3.3386502,900.0
3.399104,900.0
3.4595578,900.0
3.5596752,900.0
3.6597927,900.0
3.75991,900.0
3.8600276,900.0
3.9245932,900.0
3.9891589,900.0
4.0970407,900.0
4.204922,900.0
4.28992,900.0
4.3749175,900.0
4.459915,900.0
4.544913,900.0
4.6299105,900.0
4.714908,900.0
4.819521,900.0
4.9241333,900.0
5.1333585,900.0
5.3425837,900.0
5.551809,900.0
5.7610335,900.0
5.9702587,900.0
6.388709,900.0
6.807159,900.0
7.2256093,900.0
7.6440597,900.0
8.06251,900.0
8.48096,900.0
9.317861,900.0
9.866403,900.0
10.414945,900.0
11.512029,900.0
12.609113,900.0
13.706197,900.0
15.213704,900.0
16.284128,900.0
17.354551,900.0
19.4954,900.0
22.138407,900.0
24.781412,900.0
27.42442,900.0
30.067427,900.0
32.278072,900.0
34.488716,900.0
36.699364,900.0
38.910007,900.0
41.71209,900.0
44.514175,900.0
46.619568,900.0
48.797752,900.0
51.05059,900.0
53.37995,900.0
55.787697,900.0
58.2757,900.0
60.845818,900.0
63.499928,900.0
66.23988,900.0
69.067566,900.0
71.98483,900.0
74.993546,900.0
