depth,snic
0.2065103,0.00010555313
0.36352164,0.0
0.5189771,0.0
0.6721851,0.0
0.82413316,0.0
0.9743745,0.0
1.123455,0.0
1.2708517,0.0
1.416597,0.0
1.5604081,0.0
1.7025435,0.0
1.8432635,0.0
1.9833064,0.0
2.1211188,0.0
2.2569554,0.0
2.3916178,0.0
2.5260727,0.0
2.657773,0.0
2.7880528,0.0
2.917136,0.0
3.0450451,0.0
3.1720028,0.0
3.2978237,0.0
3.4226835,0.0
3.5466268,0.0
3.6695433,0.0
3.7926042,0.0
3.9142625,0.0
4.0347953,0.0
4.154487,0.0
4.273336,0.0
4.3915696,0.0
4.5090923,0.0
12.9239025,0.0023097394
13.017426,0.0
13.110799,0.0
13.204021,0.0
13.297107,0.0
13.3905735,0.0
13.483388,0.0
13.57621,0.0
13.668774,0.0
13.76121,0.0
13.853562,0.0
13.945793,0.0
14.037942,0.0
14.1303425,0.0
14.22217,0.0
14.314204,0.0
14.406015,0.0
14.497512,0.0
14.5889,0.0
14.771196,0.0
14.862308,0.0
14.953239,0.0
15.044646,0.0
15.136092,0.0
15.226731,0.0
15.31723,0.0
15.407611,0.0
15.497883,0.0
15.588112,0.0
15.714948,0.0010878635
15.805586,0.0
15.895493,0.0
15.985204,0.0
16.075457,0.0
16.165035,0.0
16.254787,0.0
16.3441,0.0
16.433504,0.0
16.522655,0.0
16.611956,0.0
19.502676,0.0
20.549807,0.0
22.483797,0.0
23.971344,0.0
25.894764,0.0
27.042051,0.0
29.719532,0.0
30.478125,0.0
32.092827,0.0
33.876423,0.0
35.835228,0.0
37.98403,0.0
40.283424,0.0
47.004326,0.0
51.294376,0.0
57.985867,0.0
63.467014,0.0
67.38634,0.0
71.44604,0.0
75.79936,0.0
80.296074,0.0
83.899124,0.0
87.50204,0.0
95.31632,0.0
100.937386,0.0
106.92391,0.0
110.05908,0.0
