depth,T_ice
0.10888084,0.0
0.19567247,0.0039367676
0.2824641,-0.3060913
0.36925572,-0.5202942
0.45604733,-0.71621704
0.54283893,-0.8913269
0.62963057,-1.0463257
0.7164222,-1.1839905
0.80321383,-1.3079224
0.89000547,-1.4216919
0.9767971,-1.5281677
1.0635887,-1.629425
1.1503804,-1.7268982
1.2371719,-1.8213806
1.3239635,-1.9133301
1.4107552,-2.0029297
1.4975468,-2.0902405
1.5843384,-2.1752625
1.6711301,-2.2579346
1.7579217,-2.3381653
1.8447133,-2.4158936
1.931505,-2.4910889
2.0182965,-2.5636292
2.1050882,-2.6335754
2.1918797,-2.7008972
2.2786715,-2.7655945
2.365463,-2.8277283
2.4522548,-2.887329
2.5390463,-2.9444885
2.6258378,-2.9992676
2.7126296,-3.0517273
2.799421,-3.1019287
2.8862128,-3.149994
2.9730043,-3.195984
3.059796,-3.2399292
3.1465876,-3.2819824
3.2333794,-3.322174
3.3201709,-3.3605347
3.4069626,-3.3972168
3.4937541,-3.4322205
3.5805457,-3.4656067
3.6673374,-3.4974976
3.754129,-3.527893
3.8409207,-3.5568542
3.9277122,-3.5844421
4.014504,-3.6107178
4.1012955,-3.6357422
4.188087,-3.6595154
4.274879,-3.682129
4.3616705,-3.7036133
4.448462,-3.7240295
4.5352535,-3.7433777
4.622045,-3.7617188
4.708837,-3.7791138
4.7956285,-3.7955933
4.88242,-3.8111572
4.9692116,-3.8258667
5.0560036,-3.8397827
5.142795,-3.8529053
5.2295866,-3.8652954
5.316378,-3.8769531
5.4031696,-3.8878784
5.4899616,-3.8980103
5.576753,-3.9074707
5.750336,-3.9207764
5.9239197,-3.9363708
6.0975027,-3.9498901
6.271086,-3.9613953
6.4446692,-3.9710999
6.6182528,-3.9791565
6.9654193,-3.9890442
7.3125854,-3.9971924
7.659752,-4.0013123
8.006919,-4.0022583
8.354085,-4.0007324
8.701252,-3.997345
9.395584,-3.9902954
10.089917,-3.97818
10.78425,-3.9658203
11.478583,-3.9548035
12.172916,-3.9459229
12.8672495,-3.9395447
13.908749,-3.9345703
14.950249,-3.9331665
15.991748,-3.9351807
17.033247,-3.9395447
18.421913,-3.94635
20.504911,-3.9574585
22.587912,-3.9693909
25.365244,-3.9803467
28.142574,-3.9887085
30.919907,-3.993805
33.69724,-3.996704
36.47457,-3.99823
39.251904,-3.9990234
42.029236,-3.9993896
44.80657,-3.9996033
47.5839,-3.9997253
50.36123,-3.999817
53.13856,-3.9999084
