depth,rhofirn
0.05688215,320.2554
0.12919427,330.04483
0.2159859,900.0
0.30277753,900.0
0.38956913,900.0
0.47636077,900.0
0.5631524,900.0
0.649944,900.0
0.73673564,900.0
0.8235273,900.0
0.9103189,900.0
0.9971105,900.0
1.0839021,900.0
1.1706938,900.0
1.2574854,900.0
1.344277,900.0
1.4310687,900.0
1.5178603,900.0
1.6046519,900.0
1.6914434,900.0
1.7782351,900.0
1.8650267,900.0
1.9518183,900.0
2.03861,900.0
2.1254015,900.0
2.2121933,900.0
2.2989848,900.0
2.3857765,900.0
2.472568,900.0
2.5593598,900.0
2.6461513,900.0
2.732943,900.0
2.8197346,900.0
2.9065263,900.0
2.9933178,900.0
3.0801094,900.0
3.166901,900.0
3.2536926,900.0
3.3404844,900.0
3.427276,900.0
3.5140676,900.0
3.6008592,900.0
3.687651,900.0
3.7744424,900.0
3.8612342,900.0
3.9480257,900.0
4.034817,900.0
4.1216087,900.0
4.2084007,900.0
4.2951922,900.0
4.3819838,900.0
4.4687753,900.0
4.5555673,900.0
4.642359,900.0
4.7291503,900.0
4.815942,900.0
4.9027333,900.0
4.9895253,900.0
5.076317,900.0
5.1631083,900.0
5.2499,900.0
5.336692,900.0
5.4234834,900.0
5.510275,900.0
5.5970664,900.0
5.6838584,900.0
5.77065,900.0
5.944233,900.0
6.1178164,900.0
6.2913995,900.0
6.464983,900.0
6.638566,900.0
6.812149,900.0
7.1593156,900.0
7.506482,900.0
7.8536487,900.0
8.200815,900.0
8.547981,900.0
8.895148,900.0
9.589481,900.0
10.283814,900.0
10.9781475,900.0
11.672481,900.0
12.366813,900.0
13.061146,900.0
13.755479,900.0
15.144145,900.0
16.53281,900.0
17.921476,900.0
19.310143,900.0
20.698809,900.0
23.476141,900.0
26.253473,900.0
29.030806,900.0
31.808136,900.0
34.58547,900.0
37.3628,900.0
40.140133,900.0
42.917465,900.0
45.694798,900.0
