depth,snic
0.2270357,0.07778953
0.34681797,0.071581475
0.4665953,0.071581475
0.68755114,0.13111152
0.97980183,0.1739601
1.293795,0.20222457
1.6076916,0.20307904
2.022636,0.29062125
2.3499506,0.24506956
2.5675862,0.14681438
2.7166672,0.08547669
2.923714,0.13421907
3.1439636,0.14650285
3.3166292,0.122181244
3.521852,0.15910463
3.714402,0.14789107
3.8413112,0.095754296
3.951201,0.08049258
4.146997,0.13959442
4.591757,0.30652297
4.7460704,0.08018543
4.877918,0.059964888
5.162838,0.1383763
5.273261,0.040352777
5.428763,0.028478444
5.5038385,0.011831659
5.6561856,0.024740363
5.801106,0.01831976
5.8696713,0.0056548347
5.9346786,0.0024520184
6.0597034,0.0
6.122215,0.0
6.249081,0.0
6.439377,0.0
6.502807,0.0
6.6277432,0.0
6.6990037,0.0
6.778322,0.0
6.866284,0.0
6.9651556,0.0
7.0740724,0.0
7.1936913,0.0
7.3246922,0.0
7.474258,0.0
7.632945,0.0
7.805418,0.0
7.989898,0.0
8.189528,0.0
8.390839,0.0
8.612502,0.0
8.850129,0.0
9.106118,0.0
9.372765,0.0
9.658222,0.0
9.951266,0.0
10.264057,0.0
10.597465,0.0
10.9523735,0.0
11.32969,0.0
11.730337,0.0
12.155259,0.0
12.605414,0.0
13.081785,0.0
13.585369,0.0
14.117184,0.0
14.678265,0.0
15.269666,0.0
15.892461,0.0
16.54774,0.0
17.236618,0.0
17.96022,0.0
18.719696,0.0
19.51621,0.0
20.35095,0.0
21.225119,0.0
22.139938,0.0
23.09665,0.0
25.280653,0.0
27.464657,0.0
29.788507,0.0
32.399822,0.0
35.20524,0.0
38.21969,0.0
41.458103,0.0
44.93541,0.0
48.666546,0.0
50.699444,0.0
52.73234,0.0
54.77183,0.0
56.950016,0.0
59.202854,0.0
61.53221,0.0
63.93996,0.0
66.42796,0.0
68.99808,0.0
71.65219,0.0
74.39215,0.0
77.219826,0.0
80.13709,0.0
83.14581,0.0
