depth,density_bulk
0.15176989,333.28397
0.30963412,319.60654
0.4644928,323.6426
0.61658585,329.01062
0.76644343,333.62076
0.91515154,336.97852
1.0629232,339.83542
1.2088854,342.77454
1.3535143,346.53754
1.4957732,351.50574
1.636114,356.36002
1.7748464,360.4392
1.912337,364.07254
2.0483427,367.80157
2.1825933,372.39923
2.3152454,376.92548
2.4465253,380.86465
2.7405005,401.92374
2.8671637,395.21048
2.9926786,399.07587
3.117423,402.4949
3.2407467,405.5843
3.363193,408.45407
3.4851854,411.2165
3.6059377,414.0753
3.7258742,417.15143
3.8451219,420.11856
3.963386,422.83783
4.081212,425.3988
4.198112,427.89386
4.3142567,430.4762
4.4298267,433.1022
4.5449467,435.60718
4.6591372,437.94092
4.772978,440.135
4.8863363,442.23618
4.9991126,444.27167
5.201262,457.4544
5.3123384,450.57126
5.423024,452.67297
5.5335464,454.65518
5.6430755,456.57098
5.752381,458.52917
5.8610797,460.5204
5.9694033,462.4286
6.0771666,464.22876
6.1846337,465.99323
6.291561,467.8152
6.398051,469.63727
6.5041122,471.3678
6.6099486,473.04776
6.7300787,476.1987
6.835034,476.55963
6.939643,478.16202
7.043894,479.72205
7.147826,481.2202
7.252063,482.69717
7.355397,484.19904
7.458332,485.70734
7.560961,487.17084
7.6633744,488.58337
7.863794,499.59805
7.965967,492.8045
8.067187,494.21042
8.168089,495.57483
19.165825,551.1764
19.24985,594.96375
19.500835,597.54865
19.667482,599.9712
20.001272,599.0825
20.08349,608.04517
20.414406,604.28564
20.497568,601.1408
20.9121,602.9935
20.994802,604.4741
21.490835,613.7724
22.086012,610.3105
22.23832,613.7893
22.978552,617.67865
23.200888,617.43713
24.25448,622.8163
26.418163,629.289
26.856926,633.72473
27.791035,648.10724
28.285332,664.6767
28.823494,644.1262
29.373756,663.9392
29.967333,648.17004
30.584543,655.9108
31.18088,713.5774
34.079815,663.68854
34.874706,679.3556
35.665825,714.31616
38.392994,679.7899
40.35095,702.3558
49.533974,720.1918
57.841106,766.86804
73.159195,811.1133
81.16811,851.4267
85.505585,863.10675
