depth,snowc
0.098097414,0.0633144
0.1554869,0.051658828
0.2128764,0.051658828
0.27026588,0.051658828
0.32765535,0.051658828
0.38504484,0.051658828
0.44243434,0.051658828
0.4998238,0.051658828
0.5572133,0.051658828
0.6146028,0.051658828
0.67199224,0.051658828
0.72938174,0.051658828
0.78677124,0.051658828
0.84416074,0.051658828
0.90155023,0.051658828
0.9589397,0.051658828
1.0163292,0.051658828
1.0757335,0.053472538
1.135138,0.053472538
1.1945424,0.053472538
1.2539468,0.053472538
1.3133512,0.053472538
1.3727555,0.053472538
1.4321599,0.053472538
1.4915644,0.053472538
1.5509688,0.053472538
1.6103731,0.053472538
1.6697775,0.053472538
1.7291819,0.053472538
1.7885864,0.053472538
1.8479908,0.053472538
1.9073951,0.053472538
1.9667995,0.053472538
2.0262039,0.053472538
2.0856082,0.053472538
2.1450126,0.053472538
2.2044172,0.053472538
2.2638216,0.053472538
2.323226,0.053472538
2.3826303,0.053472538
2.4420347,0.053472538
2.501439,0.053472538
2.5608435,0.053472538
2.6202478,0.053472538
2.6796522,0.053472538
2.7390566,0.053472538
2.798461,0.053472538
2.8578656,0.053472538
2.91727,0.053472538
2.9787607,0.055350646
3.0402515,0.055350646
3.1017425,0.055350646
3.1632333,0.055350646
3.2862148,0.11070129
3.4091966,0.11070129
3.5321784,0.11070129
3.65516,0.11070129
3.7781417,0.11070129
3.9011233,0.11070129
4.1470866,0.22140259
4.39305,0.22140259
4.639014,0.22140259
4.884977,0.22140259
5.139546,0.22914879
5.3941145,0.22914879
5.9032526,0.45829758
6.41239,0.45829758
6.9215283,0.45829758
7.430666,0.45829758
7.9398036,0.45829758
8.448941,0.45829758
8.958079,0.45829758
10.047172,0.98034
11.136263,0.98034
12.262682,1.01394
13.389101,1.01394
14.5537815,1.04838
15.718461,1.04838
16.922335,1.08366
18.126207,1.08366
20.614208,2.23956
23.184328,2.31348
25.838436,2.38908
27.922365,1.8758363
30.006292,1.8758363
32.87614,2.5832775
35.1041,2.005485
37.332058,2.005485
40.10939,0.0
42.886723,0.0
45.664055,0.0
48.441387,0.0
51.21872,0.0
53.996048,0.0
56.77338,0.0
59.550713,0.0
62.328045,0.0
65.10538,0.0
67.882706,0.0
70.66004,0.0
