depth,rhofirn
0.063255526,897.63403
0.12770872,900.0
0.19216192,900.0
0.2566151,900.0
0.32106832,900.0
0.3855215,900.0
0.4499747,900.0
0.5144279,900.0
0.5788811,900.0
0.64333427,900.0
0.70778745,900.0
0.78787255,900.0
0.8679576,900.0
0.9480427,900.0
1.0281277,900.0
1.1082128,900.0
1.1882979,900.0
1.2683829,900.0
1.348468,900.0
1.428553,900.0
1.4886168,900.0
1.5787125,900.0
1.6688082,900.0
1.7488933,900.0
1.8089571,900.0
1.8690208,900.0
1.9290847,900.0
1.9891485,900.0
2.0692334,900.0
2.1493187,900.0
2.2294037,900.0
2.3094888,900.0
2.3895738,900.0
2.4696589,900.0
2.549744,900.0
2.629829,900.0
2.709914,900.0
2.789999,900.0
2.870084,900.0
2.950169,900.0
3.0302544,900.0
3.1103394,900.0
3.1904244,900.0
3.2705095,900.0
3.3600576,900.0
3.4496057,900.0
3.5391538,900.0
3.628702,900.0
3.71825,900.0
3.8077981,900.0
3.8973463,900.0
3.9868944,900.0
4.0764427,900.0
4.165991,900.0
4.255539,900.0
4.345087,900.0
4.5241833,900.0
4.7032795,900.0
4.8823757,900.0
5.061472,900.0
5.240568,900.0
5.4196644,900.0
5.777857,900.0
6.1360493,900.0
6.4942417,900.0
6.8524346,900.0
7.210627,900.0
7.5688195,900.0
8.285205,900.0
9.00159,900.0
9.524563,900.0
10.047536,900.0
11.093483,900.0
12.139429,900.0
13.185376,900.0
14.235245,900.0
15.285114,900.0
16.411533,900.0
17.537952,900.0
19.867311,900.0
22.275059,900.0
24.76306,900.0
27.33318,900.0
29.987288,900.0
32.72725,900.0
35.554928,900.0
38.47219,900.0
41.480907,900.0
44.25824,900.0
47.035572,900.0
49.812904,900.0
52.590237,900.0
55.36757,900.0
58.1449,900.0
60.922234,900.0
63.699566,900.0
66.4769,900.0
69.25423,900.0
72.03156,900.0
74.80889,900.0
