depth,snic
0.1579001,0.0
0.31363067,0.0
0.46789116,0.0
0.6204178,0.0
0.76931363,0.0
0.9158017,0.0
1.0602883,0.0
1.2025309,0.0
1.3425264,0.0
1.4806782,0.0
1.6172485,0.0
1.7526861,0.0
1.885898,0.0
2.0174243,0.0
2.163721,4.863739e-07
2.2923076,0.0
2.4195042,0.0
2.5455184,0.0
2.6703079,0.0
2.7939818,0.0
2.9167352,0.0
3.0383108,0.0
3.1589518,0.0
3.2785692,0.0
3.3975456,0.0
3.5155268,0.0
3.6325421,0.0
3.8347418,7.822186e-05
3.9497018,0.0
4.064002,0.0
4.1777816,0.0
4.2907915,0.0
4.403287,0.0
10.568314,8.14202e-05
10.662124,0.0
10.756265,0.0
10.849652,0.0
10.942851,0.0
11.035936,0.0
11.128838,0.0
11.221596,0.0
11.314209,0.0
11.42666,0.00018744405
11.51894,0.0
11.611063,0.0
11.7031355,0.0
11.794963,0.0
11.886677,0.0
11.978292,0.0
12.069953,0.0
12.161223,0.0
12.2523575,0.0
12.343357,0.0
12.434224,0.0
12.52496,0.0
12.615564,0.0
12.706042,0.0
12.796392,0.0
12.886617,0.0
12.976717,0.0
13.066696,0.0
13.156554,0.0
13.246291,0.0
13.335909,0.0
13.514777,0.0
13.604032,0.0
13.782193,0.0
13.871105,0.0
14.137197,0.0
14.225683,0.0
14.314062,0.0
14.402334,0.0
14.71076,0.0
14.976221,0.0
15.129322,0.0
16.947231,0.0
18.775463,0.0
19.691729,0.0
20.714424,0.0
21.270672,0.0
22.474625,0.0
23.126719,0.0
24.52937,0.0
28.685064,0.0
30.616844,0.0
31.63176,0.0
32.70521,0.0
34.977943,0.0
47.428944,0.0
50.791615,0.0
57.84868,0.0
63.69818,0.0
69.96398,0.0
74.46237,0.0
79.14368,0.0
86.70741,0.0
92.15248,0.0
97.955284,0.0
100.9957,0.0
104.13138,0.0
