depth,T_ice
0.057817075,-3.1640625
0.11577543,-2.3779297
0.1761785,-2.0234375
0.23658156,-1.9864502
0.2969846,-2.147766
0.3573877,-2.4162598
0.41779074,-2.733551
0.47819382,-3.0660095
0.53859687,-3.3964233
0.5989999,-3.7174377
0.659403,-4.027191
0.7198061,-4.3263245
0.7802091,-4.616394
0.8406122,-4.8991394
0.9312168,-5.245178
1.0218214,-5.650116
1.112426,-6.0467224
1.2030306,-6.4359436
1.2634337,-6.754547
1.3238367,-7.0065002
1.3842398,-7.2555237
1.4446428,-7.50177
1.505876,-7.7469177
1.5977256,-8.05191
1.6895753,-8.411713
1.7508085,-8.70636
1.8120415,-8.939301
1.8732747,-9.169434
1.9345077,-9.396759
1.9957409,-9.621155
2.056974,-9.842651
2.1182072,-10.061127
2.1794403,-10.27655
2.2406733,-10.488861
2.3019066,-10.698059
2.3631396,-10.904022
2.4243727,-11.10672
2.485606,-11.306152
2.546839,-11.502289
2.608072,-11.695038
2.669305,-11.88443
2.7305384,-12.070404
2.7917714,-12.252991
2.8530045,-12.432159
2.9142377,-12.60788
2.9754708,-12.780182
3.0367038,-12.949036
3.097937,-13.114471
3.1591702,-13.276459
3.2204032,-13.435059
3.2816365,-13.5902405
3.3428695,-13.742035
3.4041026,-13.890472
3.4677174,-14.03833
3.531332,-14.185455
3.5949469,-14.3289795
3.6585615,-14.468964
3.7539837,-14.639557
3.8494058,-14.836456
3.9448278,-15.025665
4.04025,-15.207275
4.135672,-15.381439
4.2310944,-15.548309
4.326516,-15.708038
4.4219384,-15.860748
4.5491676,-16.030945
4.6763973,-16.213623
4.8036265,-16.384857
4.930856,-16.545044
5.058086,-16.694641
5.185315,-16.833984
5.439774,-17.02832
5.694233,-17.250702
5.948692,-17.439575
6.2031507,-17.598083
6.4576097,-17.729279
6.7120686,-17.836075
6.966528,-17.921204
7.4754457,-18.02037
7.8226123,-18.075012
8.169779,-18.095581
8.864112,-18.10434
9.558445,-18.073471
10.252777,-18.016876
10.94711,-17.947083
11.641443,-17.872986
13.030109,-17.764435
14.418776,-17.648941
15.807442,-17.569687
17.196108,-17.522629
18.584774,-17.49971
19.97344,-17.492584
21.362104,-17.49472
24.139437,-17.505508
26.916769,-17.519974
29.694101,-17.526764
32.47143,-17.526108
35.248764,-17.520035
38.026096,-17.510406
40.80343,-17.498672
