depth,snowc
0.098194815,0.08017314
0.15953732,0.05521711
0.22087981,0.05521711
0.2822223,0.05521711
0.3435648,0.05521711
0.4049073,0.05521711
0.4662498,0.05521711
0.5275923,0.05521711
0.5889348,0.05521711
0.65027726,0.05521711
0.7116198,0.05521711
0.7729623,0.05521711
0.83430475,0.05521711
0.8956473,0.05521711
0.95698977,0.05521711
1.0183322,0.05521711
1.0796747,0.05521711
1.1614648,0.073622815
1.2432548,0.073622815
1.3250448,0.073622815
1.4068347,0.073622815
1.4886247,0.073622815
1.5704148,0.073622815
1.6522048,0.073622815
1.7339947,0.073622815
1.8157847,0.073622815
1.8975747,0.073622815
1.9793648,0.073622815
2.0611546,0.073622815
2.1429448,0.073622815
2.2247348,0.073622815
2.3065248,0.073622815
2.3883147,0.073622815
2.4701047,0.073622815
2.5723422,0.09202851
2.6745796,0.09202851
2.776817,0.09202851
2.8790545,0.09202851
2.9608448,0.073622815
3.0426347,0.073622815
3.1244247,0.073622815
3.2062147,0.073622815
3.2880046,0.073622815
3.3697946,0.073622815
3.4515846,0.073622815
3.5333745,0.073622815
3.6151645,0.073622815
3.6969547,0.073622815
3.7787447,0.073622815
3.8605347,0.073622815
3.9423246,0.073622815
4.0241146,0.073622815
4.1059046,0.073622815
4.1876945,0.073622815
4.2694845,0.073622815
4.3512745,0.073622815
4.4330645,0.073622815
4.5148544,0.073622815
4.6784344,0.14724563
4.842015,0.14724563
5.0055947,0.14724563
5.1691747,0.14724563
5.3327546,0.14724563
5.4963346,0.14724563
5.6599145,0.14724563
5.9870744,0.29449126
6.3142343,0.29449126
6.6413946,0.29449126
6.9685545,0.29449126
7.2957144,0.29449126
7.9500346,0.5889825
8.604354,0.5889825
9.186694,0.52419
9.769034,0.52419
10.351374,0.52419
10.933714,0.52419
12.137588,1.08366
13.34146,1.08366
14.585461,1.11978
15.829461,1.11978
17.114521,1.15674
18.399582,1.15674
21.05369,2.38908
23.79365,2.46636
26.621328,2.54532
28.83214,1.99005
31.042952,1.99005
33.183796,0.67707
35.324642,0.67707
38.101974,0.0
40.879307,0.0
43.65664,0.0
46.43397,0.0
49.211304,0.0
51.988636,0.0
54.76597,0.0
57.543297,0.0
60.32063,0.0
63.09796,0.0
65.8753,0.0
