depth,snic
0.120335944,0.044719286
0.26063707,0.04251722
0.39839587,0.060588304
0.4902092,0.040585063
0.58198637,0.04055896
0.7540891,0.07164611
0.87477136,0.08171693
1.0125945,0.09104745
1.1786238,0.11129508
1.3467944,0.113680765
1.4322565,0.058219314
1.525516,0.06527436
1.7927465,0.2084965
2.1085699,0.25239706
2.424388,0.25239706
2.740959,0.25316584
3.0575225,0.25316584
3.3838787,0.28799346
3.7102342,0.28799346
4.3635483,0.57652986
5.0178547,0.57742566
5.679387,0.5839321
6.545881,0.7646509
7.1585207,0.5413442
7.8484354,0.61093694
7.903982,0.0
7.959529,0.0
8.070622,0.0
8.153942,0.0
8.237262,0.0
8.292809,0.0
8.348355,0.0
8.403902,0.0
8.459449,0.0
8.514996,0.0
8.626088,0.0
8.681635,0.0
8.848275,0.0
8.937359,0.0
9.026442,0.0
9.178351,0.0
9.363881,0.0
9.587659,0.0
9.715419,0.0
9.854611,0.0
10.005899,0.0
10.169965,0.0
10.347507,0.0
10.546711,0.0
10.745914,0.0
10.968272,0.0
11.207093,0.0
11.463171,0.0
11.737316,0.0
12.03036,0.0
12.343151,0.0
12.6765585,0.0
13.031467,0.0
13.408784,0.0
13.809431,0.0
14.234353,0.0
14.684508,0.0
15.160879,0.0
15.664463,0.0
16.196278,0.0
16.757359,0.0
17.348759,0.0
17.971554,0.0
18.626835,0.0
19.315712,0.0
20.039314,0.0
20.79879,0.0
21.595304,0.0
22.430044,0.0
23.304213,0.0
25.272831,0.0
27.241451,0.0
29.30716,0.0
31.394419,0.0
34.478916,0.0
37.284332,0.0
40.298782,0.0
43.537197,0.0
46.208633,0.0
48.88007,0.0
50.812828,0.0
52.745583,0.0
54.816452,0.0
56.887318,0.0
59.02911,0.0
61.281948,0.0
63.611305,0.0
66.01905,0.0
68.50706,0.0
71.07717,0.0
73.731285,0.0
76.471245,0.0
79.29892,0.0
82.21619,0.0
85.22491,0.0
